Datetime,PM_19,AOD_19,Temp_19,Humi_19,PM_18,AOD_18,Temp_18,Humi_18,PM_26,AOD_26,Temp_26,Humi_26,PM_25,AOD_25,Temp_25,Humi_25
2013-04-26,4.25,0.080787283,63.708333,54.25,24.1875,0.120929693,55.833333,54.25,5.227272727,0.175184346,63.708333,62,8.791666667,0.075572855,56.541667,54.25
2013-04-27,5.708333333,0.185713821,65.125,43.5,28.45833333,0.154865991,60.166667,43.5,4.086956522,0.175184346,65.125,49.75,9.333333333,0.100339082,63.5,43.5
2013-04-28,7.833333333,0.18912252,67.125,59.5,28.85416667,0.242888938,58.166667,59.5,4.652173913,0.175184346,67.125,42.541667,11.81818182,0.150319298,64.125,59.5
2013-04-29,8.666666667,0.250603152,67.916667,66.416667,19.16666667,0.242888938,55.833333,66.416667,4.909090909,0.175184346,67.916667,40.25,10.83333333,0.17173788,58.208333,66.416667
2013-04-30,10.29166667,0.150857337,71.791667,72.458333,14.10416667,0.145164475,54.916667,72.458333,5.909090909,0.175184346,71.791667,37.625,12.16666667,0.105118967,55.666667,72.458333
2013-05-01,7.625,0.185713821,63.291667,74,8.520833333,0.242888938,55.857143,74,5.458333333,0.175184346,63.291667,61,7.208333333,0.198363378,55.666667,74
2013-05-02,1,0.185713821,63.666667,77.541667,3.710526316,0.242888938,60.708333,77.541667,2.75,0.175184346,63.666667,76.541667,4.4,0.198363378,60.875,77.541667
2013-05-03,0.588235294,0.185713821,67.666667,77.541667,1.59375,0.251032418,60.208333,77.541667,2.105263158,0.175184346,67.666667,70.833333,3.173913043,0.142142825,61.75,77.541667
2013-05-04,0.75,0.130903819,75.25,71,4.838709677,0.242888938,62,71,3.588235294,0.175184346,75.25,59.083333,3.222222222,0.153534934,64.5,71
2013-05-05,2.782608696,0.156588844,80.333333,71.25,3.162790698,0.162489136,61.333333,71.25,2.4,0.175184346,80.333333,45.333333,3.416666667,0.198363378,64,71.25
2013-05-06,5.166666667,0.113306974,83.833333,71.25,4.291666667,0.159721471,59.625,71.25,5.090909091,0.175184346,83.833333,29.916667,6.375,0.14461717,62.041667,71.25
2013-05-07,6.083333333,0.185713821,86.375,67,8.936170213,0.194079693,63.541667,67,2.5,0.175184346,86.375,25.25,8.708333333,0.124479017,71,67
2013-05-08,10.83333333,0.29422472,86,67.958333,12.625,0.447855105,60.291667,67.958333,2.708333333,0.25459713,86,31.375,14,0.306462371,63.041667,67.958333
2013-05-09,12.52380952,0.185713821,77.166667,76.173913,9.708333333,0.242888938,62.75,76.173913,3.652173913,0.516687292,77.166667,24.5625,11.16666667,0.198363378,64.375,76.173913
2013-05-10,6.375,0.260079238,76.541667,79.916667,5.875,0.278282234,63.333333,79.916667,7.791666667,0.313205997,76.541667,41.708333,7.434782609,0.255378398,66.833333,79.916667
2013-05-11,3.47826087,0.497299092,77.375,80.791667,2.844444444,0.401088667,58,80.791667,5.608695652,0.272143593,77.375,39.958333,4.782608696,0.498542838,59.75,80.791667
2013-05-12,2.65,0.301491991,74.916667,80.041667,3.522727273,0.450839601,58.708333,80.041667,3.333333333,0.236908713,74.916667,40.833333,5.333333333,0.348834274,59.958333,80.041667
2013-05-13,8.291666667,0.173573713,67.666667,79.125,4.9375,0.242888938,58.208333,79.125,7.916666667,0.175184346,67.666667,55.833333,9.625,0.372111372,57.458333,79.125
2013-05-14,9.375,0.201589664,63.291667,77.25,10.89583333,0.237495388,57.541667,77.25,8.791666667,0.175184346,63.291667,61.458333,9.041666667,0.183244831,56.583333,77.25
2013-05-15,5.041666667,0.136012195,64.625,75.416667,7.604166667,0.336935485,58.291667,75.416667,5.454545455,0.175184346,64.625,53.125,6.5,0.154067967,57.375,75.416667
2013-05-16,5.954545455,0.129756666,70.333333,74.208333,7.291666667,0.242888938,59,74.208333,4.5,0.175184346,70.333333,42.666667,6.333333333,0.198363378,58.916667,74.208333
2013-05-17,3.458333333,0.185090466,74.625,74.25,4.673913043,0.167398633,57.125,74.25,4.80952381,0.175184346,74.625,30.416667,3.380952381,0.184623675,57.75,74.25
2013-05-18,3.333333333,0.185713821,71.25,76.5,2.340909091,0.242888938,57.166667,76.5,4.304347826,0.175184346,71.25,47.375,3.041666667,0.198363378,56.791667,76.5
2013-05-19,3.636363636,0.09012261,69.708333,75.708333,2.833333333,0.208977732,58.666667,75.708333,4.952380952,0.175184346,69.708333,58.583333,3.458333333,0.198363378,59.083333,75.708333
2013-05-20,4.5,0.232043788,66.75,78.208333,4.666666667,0.279306324,56.666667,78.208333,8.217391304,0.175184346,66.75,46.208333,5.416666667,0.357014585,56.833333,78.208333
2013-05-21,5.954545455,0.150857337,68.75,77.958333,5.645833333,0.286429115,56.25,77.958333,4.833333333,0.175184346,68.75,37.666667,5.708333333,0.194680372,57.041667,77.958333
2013-05-22,7.291666667,0.188148574,69.166667,64.041667,8.6875,0.225279697,56.375,64.041667,4.260869565,0.175184346,69.166667,38.75,9.625,0.231154407,57.375,64.041667
2013-05-23,5.9,0.136574523,61.25,66.708333,8.452380952,0.144480201,56.454545,66.708333,6.652173913,0.175184346,61.25,63.333333,5.083333333,0.152466399,56.25,66.708333
2013-05-24,3.047619048,0.101303008,60.625,70.416667,7.583333333,0.242888938,58.541667,70.416667,4.85,0.175184346,60.625,62.166667,2.952380952,0.198363378,57.916667,70.416667
2013-05-25,4.058823529,0.099371046,64.916667,68.75,5.75,0.242888938,57.75,68.75,5.666666667,0.175184346,64.916667,57,4.565217391,0.218196231,57.458333,68.75
2013-05-26,4.75,0.17502363,72.375,71.291667,10.66666667,0.242888938,57.333333,71.291667,7.227272727,0.175184346,72.375,45.291667,7.916666667,0.231599281,57.166667,71.291667
2013-05-27,7,0.387144118,69.75,72.791667,7.916666667,0.455821886,55.958333,72.791667,7.227272727,0.179963901,69.75,45.125,8.375,0.379494788,54.916667,72.791667
2013-05-28,9.458333333,0.384737162,68.041667,75.833333,7.583333333,0.432342603,56.041667,75.833333,8.625,0.222062052,68.041667,58.291667,9.875,0.38303561,56.333333,75.833333
2013-05-29,7.375,0.326027089,69.083333,79.625,5.354166667,0.468892562,58.458333,79.625,10,0.183614613,69.083333,48.708333,8.625,0.459166548,59.833333,79.625
2013-05-30,6.25,0.161794847,70.791667,81.541667,4.837209302,0.373911885,61.416667,81.541667,6.5,0.175184346,70.791667,50.583333,10.08333333,0.391094908,61.916667,81.541667
2013-05-31,7.416666667,0.315730416,72.041667,78.958333,3,0.351488242,59.25,78.958333,5.041666667,0.175184346,72.041667,47.75,8.5,0.351950244,60.25,78.958333
2013-06-01,3.043478261,0.273136491,71.333333,78.416667,0.625,0.568886141,57.478261,78.416667,5.086956522,0.175184346,71.333333,45.791667,4.52173913,0.407776831,57.291667,78.416667
2013-06-02,1.526315789,0.399780042,71.291667,75.708333,0.375,0.350378358,57.916667,75.708333,1.952380952,0.175184346,71.291667,50.75,3.666666667,0.367593124,57.541667,75.708333
2013-06-03,3,0.199337972,69.166667,75.875,4.5,0.242888938,57.625,75.875,3.947368421,0.175184346,69.166667,55.666667,5.125,0.320239186,57.083333,75.875
2013-06-04,2.666666667,0.200010702,67.375,75.916667,4.581395349,0.242888938,57.5,75.916667,3.157894737,0.175184346,67.375,58.083333,4.25,0.255892749,57.041667,75.916667
2013-06-05,3.875,0.300049039,64.375,78.916667,4.833333333,0.285315045,58.25,78.916667,4.15,0.175184346,64.375,64.375,4.666666667,0.415103943,57.541667,78.916667
2013-06-06,4.130434783,0.206645016,61.458333,77.791667,4.244444444,0.218766629,59.125,77.791667,3.333333333,0.175184346,61.458333,64.916667,3.722222222,0.390565794,58.25,77.791667
2013-06-07,4.75,0.222033735,61.75,76.708333,6.666666667,0.242888938,58.958333,76.708333,4.272727273,0.11267561,61.75,56.583333,7.833333333,0.268433637,57.916667,76.708333
2013-06-08,13.5,0.197870314,61.875,87.75,14.22916667,0.242888938,57.208333,87.75,10.04166667,0.126578509,61.875,57.833333,14.125,0.309826019,55.958333,87.75
2013-06-09,6.416666667,0.185713821,67.958333,76.791667,22.3125,0.163787414,58.916667,76.791667,6.166666667,0.175184346,67.958333,53.458333,8.708333333,0.091804026,59.666667,76.791667
2013-06-10,7.208333333,0.154600186,65.541667,77.75,13.53191489,0.212339867,56,77.75,5.619047619,0.175184346,65.541667,52.958333,7.958333333,0.219677891,55.041667,77.75
