Datetime,PM_15,AOD_15,Temp_15,Humi_15,PM_12,AOD_12,Temp_12,Humi_12,PM_20,AOD_20,Temp_20,Humi_20,PM_4,AOD_4,Temp_4,Humi_4
2013-06-11,8.458333333,0.21395455,58.333333,53.083333,7.208333333,0.062060015,56.708333,61.416667,9.9375,0.214448134,71.958333,53.083333,6.708333333,0.145574354,55.583333,61.416667
2013-06-12,6.333333333,0.140829211,57.875,53.291667,5.173913043,0.291602988,55.375,64.041667,13.6875,0.187416645,69.916667,53.291667,5.166666667,0.384857666,56.75,64.041667
2013-06-13,6.733333333,0.10710835,59.458333,53.708333,3.391304348,0.198822857,56.708333,58.583333,8.755555556,0.136855303,69.333333,53.708333,1.5,0.20223095,57.75,58.583333
2013-06-14,7.625,0.215276868,58.125,53.625,5.130434783,0.294874377,57.416667,66.208333,11.86956522,0.214448134,66.727273,53.625,4.727272727,0.169829565,58,66.208333
2013-06-15,3.136363636,0.198029207,60.833333,53.916667,1.3,0.397157067,59.958333,65.375,5.14893617,0.214448134,67,53.916667,2.2,0.275714675,59.25,65.375
2013-06-16,1.631578947,0.230486377,59.916667,54.541667,1,0.154334184,59.083333,64.041667,4.0625,0.214448134,66.958333,54.541667,2,0.258069233,57.708333,64.041667
2013-06-17,4.75,0.439601875,60.833333,53.875,3.391304348,0.38955961,59.75,66,7.625,0.16662772,67.916667,53.875,5.166666667,0.324400873,60.333333,66
2013-06-18,6.363636364,0.126345993,62.75,55.541667,2.916666667,0.225673443,59.625,63.375,9.958333333,0.214448134,69.041667,55.541667,4.166666667,0.260290411,60.125,63.375
2013-06-19,6.043478261,0.188635822,62.583333,56.125,4,0.218880624,57.791667,57.333333,7.270833333,0.192514028,71.791667,56.125,3.454545455,0.227730975,59.375,57.333333
2013-06-20,6.958333333,0.232043778,62.958333,54.95,4.416666667,0.360769223,57.916667,50.25,7.4375,0.214448134,74.583333,54.95,7.125,0.153446011,59.833333,50.25
2013-06-21,11.13636364,0.278487189,66.666667,53,6.409090909,0.206876743,58.875,35.916667,7.583333333,0.214448134,75.833333,53,7.260869565,0.06962712,61.75,35.916667
2013-06-22,10.16666667,0.149510624,70,55.375,7.208333333,0.083426424,61.041667,38.125,9.020833333,0.214448134,76.333333,55.375,7.625,0.077207736,62.666667,38.125
2013-06-23,3.608695652,0.186738097,72.416667,61.375,2.85,0.097095844,64.708333,49.625,5.0625,0.077929439,76.791667,61.375,3.347826087,0.103853895,66.625,49.625
2013-06-24,3.411764706,0.068296636,73.125,59.666667,2.6,0.077839389,61.833333,49.5,4,0.214448134,79.125,59.666667,3.05,0.112879447,67.458333,49.5
2013-06-25,4.227272727,0.186738097,68.875,56.916667,4.043478261,0.206876743,60.5,42.458333,6.625,0.214448134,76.833333,56.916667,2.958333333,0.16080606,61.958333,42.458333
2013-06-26,4.80952381,0.186738097,68.958333,57.083333,2.863636364,0.28865151,60.708333,43.375,4.625,0.417076723,80.583333,57.083333,3.541666667,0.220928156,63.541667,43.375
2013-06-27,6.708333333,0.424331964,65.708333,57,4.25,0.208570345,59.666667,42.708333,15.66666667,0.400478215,84.166667,57,6.375,0.17332101,65,42.708333
2013-06-28,3.2,0.131189914,60.791667,56.458333,3.391304348,0.236192829,58.583333,58.875,9.934782609,0.214448134,77.833333,56.458333,5.041666667,0.247697018,61.583333,58.875
2013-06-29,4.875,0.097095843,62.041667,54.583333,5.541666667,0.116641711,60.958333,56.875,6.575757576,0.177032093,72.083333,54.583333,5.791666667,0.099451873,60.916667,56.875
2013-06-30,5.875,0.186738097,61,54.666667,3.761904762,0.154334178,60.666667,62.208333,7.791666667,0.214448134,69.666667,54.666667,4.090909091,0.058427706,59.875,62.208333
2013-07-01,8.208333333,0.184353188,63.666667,54.458333,5.791666667,0.203830264,60.208333,59.125,7.333333333,0.214448134,70.541667,54.458333,5.875,0.124171536,60.416667,59.125
2013-07-02,6,0.223983813,67.208333,55.708333,3.565217391,0.206876743,62.083333,53.291667,5.956521739,0.214448134,71.875,55.708333,4.208333333,0.048644132,63.375,53.291667
2013-07-03,3,0.108252643,66.666667,59.416667,3.739130435,0.091804024,64.25,63.083333,3.833333333,0.214448134,72.708333,59.416667,3.181818182,0.113123838,64.666667,63.083333
2013-07-04,3.136363636,0.186738097,67.583333,55.875,2.842105263,0.055810691,62.708333,60.041667,4.041666667,0.214448134,71.5,55.875,2.545454545,0.072998039,64.208333,60.041667
2013-07-05,5.130434783,0.04730497,68.416667,54.565217,4.916666667,0.142087624,61.75,47.625,5.208333333,0.214448134,74,54.565217,4.916666667,0.131547145,62.083333,47.625
2013-07-06,3.238095238,0.118023747,67.958333,59.416667,2.909090909,0.074290384,61.583333,49.541667,4.375,0.214448134,75.041667,59.416667,3.291666667,0.106377338,64.541667,49.541667
2013-07-07,3.416666667,0.165855226,70.291667,60.583333,2.647058824,0.223983813,64.083333,55.083333,3.791666667,0.214184777,75.083333,60.583333,2.130434783,0.042241657,66.958333,55.083333
2013-07-08,3.1,0.135730645,74.869565,59.041667,2.476190476,0.098831439,65.916667,45.083333,3.739130435,0.214448134,78.5,59.041667,2.583333333,0.077809362,70.666667,45.083333
2013-07-09,3.619047619,0.092889661,73.083333,56.958333,2.347826087,0.12708647,62.458333,42.375,3.739130435,0.214448134,78.166667,56.958333,4.125,0.16080606,65.166667,42.375
