Datetime,PM_13,AOD_13,Temp_13,Humi_13,PM_10,AOD_10,Temp_10,Humi_10,PM_6,AOD_6,Temp_6,Humi_6,PM_7,AOD_7,Temp_7,Humi_7
2013-04-26,2.739130435,0.180833121,62,47.73913,3.833333333,0.221571013,62,47.73913,5.217391304,0.473276655,62,47.73913,8.291666667,0.321458148,62,47.73913
2013-04-27,3.916666667,0.171991623,61.958333,45.791667,4.541666667,0.250524208,61.958333,45.791667,5.666666667,0.441113126,61.958333,45.791667,10.5,0.431701483,61.958333,45.791667
2013-04-28,5.25,0.29086636,63.75,46.458333,4.375,0.349822845,63.75,46.458333,7.304347826,0.488801501,63.75,46.458333,11.26086957,0.271791561,63.75,46.458333
2013-04-29,5.708333333,0.378575356,64.083333,48.583333,6.083333333,0.250524208,64.083333,48.583333,8,0.465878156,64.083333,48.583333,12.75,0.419130892,64.083333,48.583333
2013-04-30,6.916666667,0.121497305,66.708333,50.041667,10.45833333,0.210951524,66.708333,50.041667,11.45833333,0.200405958,66.708333,50.041667,17.79166667,0.118771859,66.708333,50.041667
2013-05-01,4.695652174,0.234527908,64.708333,56.5,4.041666667,0.250524208,64.708333,56.5,4.583333333,0.441113126,64.708333,56.5,7.714285714,0.334250729,64.708333,56.5
2013-05-02,3.416666667,0.234527908,64.25,58.666667,4.333333333,0.250524208,64.25,58.666667,4.347826087,0.441113126,64.25,58.666667,6.916666667,0.334250729,64.25,58.666667
2013-05-03,2.5625,0.234527908,68.909091,59.318182,4.916666667,0.250524208,68.909091,59.318182,3.65,0.441113126,68.909091,59.318182,7.75,0.334250729,68.909091,59.318182
2013-05-04,3.238095238,0.371570478,71.863636,61,3.708333333,0.402047136,71.863636,61,3.434782609,0.531979398,71.863636,61,7.166666667,0.395287178,71.863636,61
2013-05-05,4.045454545,0.234527908,73.166667,57.833333,4.166666667,0.250524208,73.166667,57.833333,4.260869565,0.379826564,73.166667,57.833333,9.826086957,0.15579473,73.166667,57.833333
2013-05-06,4.458333333,0.143977483,77.125,58.541667,7.5,0.096113516,77.125,58.541667,7.541666667,0.265650155,77.125,58.541667,12.875,0.170721289,77.125,58.541667
2013-05-07,4.166666667,0.245426217,79.041667,56.458333,8.791666667,0.250524208,79.041667,56.458333,9.333333333,0.436583684,79.041667,56.458333,15.16666667,0.176154641,79.041667,56.458333
2013-05-08,5.125,0.27858964,73.791667,58.041667,10.54166667,0.250524208,73.791667,58.041667,10.75,0.441113126,73.791667,58.041667,15.625,0.643753337,73.791667,58.041667
2013-05-09,7.083333333,0.468746116,75.208333,58.291667,7.869565217,0.531748582,57.458333,89.166667,8.041666667,0.664255346,75.208333,58.291667,14.45833333,0.631802142,75.208333,58.291667
2013-05-10,8,0.481066797,74.5,60.458333,10.04166667,0.385434591,60.916667,86.666667,10.25,0.567242082,74.5,60.458333,14.16666667,0.549773851,74.5,60.458333
2013-05-11,7.041666667,0.373522098,73.583333,59,7.208333333,0.258069233,60.875,88.25,9.083333333,0.47844946,73.583333,59,11.04166667,0.448104144,73.583333,59
2013-05-12,7.5,0.220502284,76.458333,59.333333,13.04166667,0.189851525,62.25,76.958333,15.45833333,0.454997768,76.458333,59.333333,17,0.353611188,76.458333,59.333333
2013-05-13,13.41666667,0.334483065,65.333333,52.416667,18.79166667,0.250524208,55.125,87.75,24.16666667,0.528898108,65.333333,52.416667,31.16666667,0.246292383,65.333333,52.416667
2013-05-14,11.75,0.247049164,64.75,52.208333,14.08333333,0.250524208,55.625,88.541667,12.125,0.807263106,64.75,52.208333,17.66666667,0.502613055,64.75,52.208333
2013-05-15,10.875,0.288180731,64.956522,52.782609,10.66666667,0.330694475,56.833333,88.666667,12.83333333,0.360220842,64.956522,52.782609,15.75,0.380005159,64.956522,52.782609
2013-05-16,8.041666667,0.223758104,65.75,54.166667,7.375,0.266695475,57.541667,88.666667,9.869565217,0.445278037,65.75,54.166667,11.625,0.288382539,65.75,54.166667
2013-05-17,8.833333333,0.146574144,70,56.5,7.5,0.146664883,54.458333,92.958333,10.91666667,0.320431787,70,56.5,12.30434783,0.318535619,70,56.5
2013-05-18,6.47826087,0.211028758,65.5,55.583333,5.166666667,0.15406797,54.208333,93.916667,8.125,0.457906708,65.5,55.583333,9.333333333,0.325023085,65.5,55.583333
2013-05-19,4.916666667,0.273756225,63.75,53.583333,6.608695652,0.330124524,52.75,94,7.5,0.490716729,63.75,53.583333,9.916666667,0.193718876,63.75,53.583333
2013-05-20,11.45833333,0.441692451,64.5,52.208333,12.45833333,0.431026157,55.208333,88.625,12.58333333,0.552500417,64.5,52.208333,15.16666667,0.239105458,64.5,52.208333
2013-05-21,8.916666667,0.267530415,67.625,52,11.91666667,0.34331253,56.833333,88.041667,12.29166667,0.372561869,67.625,52,14.83333333,0.179777401,67.625,52
