Datetime,PM_5,AOD_5,Temp_5,Humi_5,PM_9,AOD_9,Temp_9,Humi_9,PM_6,AOD_6,Temp_6,Humi_6,PM_13,AOD_13,Temp_13,Humi_13
2013-04-26,3.652173913,0.278999275,62,47.73913,5.041666667,0.3936478,62,47.73913,5.217391304,0.473276655,62,47.73913,2.739130435,0.180833121,62,47.73913
2013-04-27,4.090909091,0.30597116,61.958333,45.791667,5,0.508906972,61.958333,45.791667,5.666666667,0.441113126,61.958333,45.791667,3.916666667,0.171991623,61.958333,45.791667
2013-04-28,4,0.372246553,63.75,46.458333,6.227272727,0.598714856,63.75,46.458333,7.304347826,0.488801501,63.75,46.458333,5.25,0.29086636,63.75,46.458333
2013-04-29,4.375,0.273033136,64.083333,48.583333,8.125,0.567279485,64.083333,48.583333,8,0.465878156,64.083333,48.583333,5.708333333,0.378575356,64.083333,48.583333
2013-04-30,7.416666667,0.128749206,66.708333,50.041667,10.79166667,0.357335779,66.708333,50.041667,11.45833333,0.200405958,66.708333,50.041667,6.916666667,0.121497305,66.708333,50.041667
2013-05-01,2.409090909,0.299467794,64.708333,56.5,5.125,0.51030003,64.708333,56.5,4.583333333,0.441113126,64.708333,56.5,4.695652174,0.234527908,64.708333,56.5
2013-05-02,2.157894737,0.299467794,64.25,58.666667,4.583333333,0.51030003,64.25,58.666667,4.347826087,0.441113126,64.25,58.666667,3.416666667,0.234527908,64.25,58.666667
2013-05-03,1.428571429,0.821344842,68.909091,59.318182,5.304347826,0.51030003,68.909091,59.318182,3.65,0.441113126,68.909091,59.318182,2.5625,0.234527908,68.909091,59.318182
2013-05-04,2.3125,0.560005535,71.863636,61,6.75,0.774472609,71.863636,61,3.434782609,0.531979398,71.863636,61,3.238095238,0.371570478,71.863636,61
2013-05-05,2.1875,0.132426482,73.166667,57.833333,3.52173913,0.461094407,73.166667,57.833333,4.260869565,0.379826564,73.166667,57.833333,4.045454545,0.234527908,73.166667,57.833333
2013-05-06,5.608695652,0.167462804,77.125,58.541667,5.208333333,0.320800802,77.125,58.541667,7.541666667,0.265650155,77.125,58.541667,4.458333333,0.143977483,77.125,58.541667
2013-05-07,6.083333333,0.170648572,79.041667,56.458333,7.75,0.251289831,79.041667,56.458333,9.333333333,0.436583684,79.041667,56.458333,4.166666667,0.245426217,79.041667,56.458333
2013-05-08,7.708333333,0.327649713,73.791667,58.041667,9.52173913,0.652845863,73.791667,58.041667,10.75,0.441113126,73.791667,58.041667,5.125,0.27858964,73.791667,58.041667
2013-05-09,5.181818182,0.553445727,75.208333,58.291667,8.782608696,0.817723194,75.208333,58.291667,8.041666667,0.664255346,75.208333,58.291667,7.083333333,0.468746116,75.208333,58.291667
2013-05-10,7.041666667,0.481509126,74.5,60.458333,11.66666667,0.615477174,74.5,60.458333,10.25,0.567242082,74.5,60.458333,8,0.481066797,74.5,60.458333
2013-05-11,7.75,0.444167602,73.583333,59,11,0.453897902,73.583333,59,9.083333333,0.47844946,73.583333,59,7.041666667,0.373522098,73.583333,59
2013-05-12,9.25,0.430736594,76.458333,59.333333,12.95833333,0.593863033,76.458333,59.333333,15.45833333,0.454997768,76.458333,59.333333,7.5,0.220502284,76.458333,59.333333
2013-05-13,15.375,0.28925631,65.333333,52.416667,20.54166667,0.697204534,65.333333,52.416667,24.16666667,0.528898108,65.333333,52.416667,13.41666667,0.334483065,65.333333,52.416667
2013-05-14,9.916666667,0.362001715,64.75,52.208333,10.375,0.633179805,64.75,52.208333,12.125,0.807263106,64.75,52.208333,11.75,0.247049164,64.75,52.208333
2013-05-15,12.04166667,0.328348577,64.956522,52.782609,10.5,0.601875003,64.956522,52.782609,12.83333333,0.360220842,64.956522,52.782609,10.875,0.288180731,64.956522,52.782609
2013-05-16,9.333333333,0.328158041,65.75,54.166667,9.041666667,0.432038965,65.75,54.166667,9.869565217,0.445278037,65.75,54.166667,8.041666667,0.223758104,65.75,54.166667
2013-05-17,10,0.2283429,70,56.5,12.91666667,0.411940734,70,56.5,10.91666667,0.320431787,70,56.5,8.833333333,0.146574144,70,56.5
2013-05-18,7.291666667,0.310477279,65.5,55.583333,9.695652174,0.561471169,65.5,55.583333,8.125,0.457906708,65.5,55.583333,6.47826087,0.211028758,65.5,55.583333
2013-05-19,8.25,0.265231523,63.75,53.583333,10.70833333,0.599911715,63.75,53.583333,7.5,0.490716729,63.75,53.583333,4.916666667,0.273756225,63.75,53.583333
2013-05-20,11.54166667,0.429970038,64.5,52.208333,12.25,0.740258032,64.5,52.208333,12.58333333,0.552500417,64.5,52.208333,11.45833333,0.441692451,64.5,52.208333
