Datetime,PM_20,AOD_20,Temp_20,Humi_20,PM_27,AOD_27,Temp_27,Humi_27,PM_15,AOD_15,Temp_15,Humi_15,PM_30,AOD_30,Temp_30,Humi_30,PM_9,AOD_9,Temp_9,Humi_9,PM_12,AOD_12,Temp_12,Humi_12
2013-05-14,15.31914894,0.214448134,72.291667,52.208333,9.791666667,0.183491389,68.75,55.083333,8.333333333,0.186738097,59.208333,52.208333,13.33333333,0.240583212,76.291667,55.083333,10.375,0.633179805,64.75,52.208333,7.375,0.249098147,57.291667,61.458333
2013-05-15,12.16666667,0.214448134,73,52.782609,7.125,0.162795982,70.666667,50.708333,7.75,0.174519909,60.666667,52.782609,11.25,0.124683817,77.666667,50.708333,10.5,0.601875003,64.956522,52.782609,6.083333333,0.278179741,58.416667,53.125
2013-05-16,11.1875,0.134884431,74.625,54.166667,5.208333333,0.162795982,72.208333,46.708333,6.826086957,0.114403071,63.708333,54.166667,7.125,0.144781455,79.291667,46.708333,9.041666667,0.432038965,65.75,54.166667,5.333333333,0.184148163,58.958333,42.666667
2013-05-17,11.5106383,0.214448134,79.958333,56.5,5.125,0.088086386,78.291667,40.708333,7.304347826,0.106847526,67.375,56.5,9.25,0.109627617,83.333333,40.708333,12.91666667,0.411940734,70,56.5,6.666666667,0.143977482,59.166667,30.416667
2013-05-18,12.89130435,0.214448134,79.043478,55.583333,5.583333333,0.113566196,74.583333,40.666667,6.166666667,0.350563454,62.208333,55.583333,8.333333333,0.376426155,82.625,40.666667,9.695652174,0.561471169,65.5,55.583333,2.428571429,0.373192146,57.458333,47.375
2013-05-19,18.42105263,0.162749156,71.791667,53.583333,4.333333333,0.162795982,67.458333,54.875,6.125,0.202770285,58.416667,53.583333,6.291666667,0.20574771,76.541667,54.875,10.70833333,0.599911715,63.75,53.583333,2.954545455,0.206876743,56.25,58.583333
2013-05-20,23.97674419,0.214448134,72.166667,52.208333,7.833333333,0.162795982,68.695652,56.478261,9,0.221948776,60.875,52.208333,10.75,0.283589504,75.875,56.478261,12.25,0.740258032,64.5,52.208333,7.583333333,0.443111538,57.416667,46.208333
2013-05-21,17.11904762,0.222175297,76.666667,52,5.833333333,0.162795982,73.25,44.541667,7.583333333,0.186738097,62.791667,52,7.625,0.203123887,80.208333,44.541667,11.91666667,0.523874006,67.625,52,8,0.135589771,57.541667,37.666667
2013-05-22,16.33333333,0.214448134,75.875,54.5,7.208333333,0.099047435,71.916667,46.166667,9.833333333,0.096550651,61,54.5,7.625,0.098344674,79.708333,46.166667,13.125,0.415418723,64.125,54.5,8.375,0.155706387,56.791667,38.75
2013-05-23,12.05128205,0.068677939,70.625,53.083333,4.208333333,0.092305786,64.375,60.208333,5.739130435,0.186738097,57.75,53.083333,6.291666667,0.13111842,75.458333,60.208333,10,0.505528307,62.583333,53.083333,5.416666667,0.435575539,56.416667,63.333333
2013-05-24,8.229166667,0.214448134,66.625,52.416667,2.545454545,0.162795982,62.791667,67.083333,3.19047619,0.186738097,60.333333,52.416667,5.416666667,0.195240276,68.181818,67.083333,4.958333333,0.490716729,63.291667,52.416667,1.3,0.208162595,59.166667,62.166667
2013-05-25,10.1875,0.158040108,70.75,54.166667,2.583333333,0.099047439,68.666667,59,6.333333333,0.256583729,64.541667,54.166667,6.75,0.251246939,72.708333,59,6.166666667,0.77629581,63.583333,54.166667,5.045454545,0.331263973,60.125,57
2013-05-26,10.87234043,0.26060704,74.958333,54.083333,4.695652174,0.162795982,72.375,51.791667,9.541666667,0.095126721,62.916667,54.083333,8.791666667,0.208938953,77.666667,51.791667,10.66666667,0.618934846,66,54.083333,5.695652174,0.23248791,56.708333,45.291667
2013-05-27,8.404255319,0.214448134,77.708333,54.875,8,0.197074974,74.5,47.833333,8.291666667,0.163164809,60.166667,54.875,9.583333333,0.321954766,80.291667,47.833333,15,0.628995169,65.833333,54.875,5.608695652,0.278743281,55.291667,45.125
2013-05-28,13.5,0.214448134,77.833333,54.791667,10.5,0.30200054,74.125,50.333333,9.666666667,0.293634484,58.541667,54.791667,12.625,0.463632109,82.375,50.333333,16.41666667,0.459987347,66.333333,54.791667,7.791666667,0.571944478,55.208333,58.291667
2013-05-29,13.64583333,0.230263515,76.583333,53.833333,7.958333333,0.250603154,72.708333,48.375,7.916666667,0.231302742,61.25,53.833333,13.79166667,0.356332432,82.25,48.375,12.29166667,0.719390125,65.583333,53.833333,8.25,0.188392265,56.5,48.708333
2013-05-30,10.27083333,0.214448134,72.791667,56.285714,5.208333333,0.162795982,71.541667,50.75,9.583333333,0.186738097,64.25,56.285714,11.25,0.208335426,76.666667,50.75,10.79166667,0.51030003,66.238095,56.285714,5.5,0.206876743,59.625,50.583333
2013-05-31,8.978723404,0.214448134,75.541667,57.3,2.125,0.162795982,75.208333,38.666667,5.80952381,0.428150798,67.5,57.3,8.666666667,0.208335426,77.291667,38.666667,8.416666667,0.904021918,68.4,57.3,4.869565217,0.56469712,61.458333,47.75
2013-06-01,10.20833333,0.18741664,80.083333,54.772727,1.75,0.132046546,76.833333,43.208333,6.375,0.147616164,66.333333,54.772727,6.166666667,0.306560574,82,43.208333,7.041666667,0.459232237,70.818182,54.772727,3.047619048,0.256541239,58.666667,45.791667
2013-06-02,7.217391304,0.182627787,81.083333,56.208333,4.25,0.178864374,75.666667,45.625,4.666666667,0.186255158,63.25,56.208333,7.875,0.28999474,83.217391,45.625,8.588235294,0.437758502,67.666667,56.208333,1.1,0.312751948,57.5,50.75
2013-06-03,9.020833333,0.088427193,78.125,56.541667,4.416666667,0.104170802,71.75,51.708333,8.25,0.112726584,61.916667,56.541667,9.217391304,0.156033154,82.541667,51.708333,16.625,0.498938646,66.333333,56.541667,6.541666667,0.13068907,57.708333,55.666667
2013-06-04,8.208333333,0.214448134,75.5,55.666667,7.375,0.162795982,69.791667,57.416667,4.5,0.185948978,61.541667,55.666667,8,0.151394529,80.166667,57.416667,8.333333333,0.641559844,65.375,55.666667,2.347826087,0.253280779,57.875,58.083333
2013-06-05,8.520833333,0.382145402,72.541667,53.916667,5.333333333,0.166112905,66.791667,61.583333,5.583333333,0.36487034,58.625,53.916667,9,0.172751821,78.125,61.583333,6.333333333,0.642586236,64.583333,53.916667,3.625,0.221608802,57.208333,64.375
2013-06-06,19.41666667,0.214448134,67.291667,52.73913,26.66666667,0.381432581,63.333333,65.666667,11.04166667,0.340880488,59.6875,52.73913,21.33333333,0.353334603,71.833333,65.666667,15.41666667,0.583626421,64.347826,52.73913,9.416666667,0.443194962,59,64.916667
2013-06-07,23.3125,0.286800044,69.25,53.333333,26.08333333,0.424388655,66.458333,62.083333,11.54545455,0.154733118,63.117647,53.333333,28.625,0.443486852,72.375,62.083333,16.875,0.525789545,64.375,53.333333,14.08695652,0.230213973,59.75,56.583333
2013-06-08,21.97916667,0.182998126,71,52.125,14.70833333,0.148700022,67.291667,54.875,15.66666667,0.188270438,60.666667,52.125,23.25,0.227491976,75.333333,54.875,20,0.503919653,64.291667,52.125,16.45,0.211090538,57.333333,57.833333
2013-06-09,6.208333333,0.214448134,70.166667,51.333333,5.5,0.162795982,67.708333,50.125,8.571428571,0.186738097,62.166667,51.333333,5.739130435,0.208335426,72.5,50.125,8.125,0.459987347,63.541667,51.333333,4.375,0.146256361,58.833333,53.458333
2013-06-10,6.833333333,0.256796184,72.458333,52.458333,6.625,0.162795982,70.583333,50.75,8.083333333,0.220587492,59.75,52.458333,7.291666667,0.165597376,74.416667,50.75,9.625,0.787292609,63.791667,52.458333,6.25,0.482714495,56,52.958333
2013-06-11,9.9375,0.214448134,71.958333,53.083333,8.291666667,0.162795982,68.708333,55.666667,8.458333333,0.21395455,58.333333,53.083333,11.70833333,0.224209428,75.916667,55.666667,10.08333333,0.556025973,63.25,53.083333,7.208333333,0.062060015,56.708333,61.416667
2013-06-12,13.6875,0.187416645,69.916667,53.291667,8.916666667,0.113184895,66,61.333333,6.333333333,0.140829211,57.875,53.291667,14.5,0.247188055,74.208333,61.333333,9.083333333,0.477077858,62.291667,53.291667,5.173913043,0.291602988,55.375,64.041667
2013-06-13,8.755555556,0.136855303,69.333333,53.708333,6.083333333,0.070193887,66.416667,60.625,6.733333333,0.10710835,59.458333,53.708333,9.333333333,0.095644177,73.416667,60.625,8.875,0.381165119,63.5,53.708333,3.391304348,0.198822857,56.708333,58.583333
2013-06-14,11.86956522,0.214448134,66.727273,53.625,13,0.363505576,63.625,66.25,7.625,0.215276868,58.125,53.625,14.875,0.252389637,71.375,66.25,9.5,0.715265425,63.458333,53.625,5.130434783,0.294874377,57.416667,66.208333
2013-06-15,5.14893617,0.214448134,67,53.916667,3.35,0.162795982,63.875,67.875,3.136363636,0.198029207,60.833333,53.916667,5.708333333,0.262292847,68.458333,67.875,4.47826087,0.76745505,65.291667,53.916667,1.3,0.397157067,59.958333,65.375
2013-06-16,4.0625,0.214448134,66.958333,54.541667,2.5,0.183491385,65.5,64.916667,1.631578947,0.230486377,59.916667,54.541667,4.583333333,0.259656648,69.541667,64.916667,4.75,0.534937672,64.375,54.541667,1,0.154334184,59.083333,64.041667
2013-06-17,7.625,0.16662772,67.916667,53.875,4.125,0.364097256,64.708333,66.791667,4.75,0.439601875,60.833333,53.875,6.869565217,0.445389028,70.5,66.791667,5.208333333,0.57534242,63.958333,53.875,3.391304348,0.38955961,59.75,66
2013-06-18,9.958333333,0.214448134,69.041667,55.541667,5.833333333,0.150357754,66.666667,65.708333,6.363636364,0.126345993,62.75,55.541667,9.375,0.258016245,71.666667,65.708333,9.333333333,0.432954409,64.5,55.541667,2.916666667,0.225673443,59.625,63.375
2013-06-19,7.270833333,0.192514028,71.791667,56.125,4.916666667,0.148970442,68.416667,62.916667,6.043478261,0.188635822,62.583333,56.125,9.75,0.197134676,73.75,62.916667,5.833333333,0.526324313,64.916667,56.125,4,0.218880624,57.791667,57.333333
2013-06-20,7.4375,0.214448134,74.583333,54.95,6.041666667,0.162795982,70.166667,54,6.958333333,0.232043778,62.958333,54.95,9.083333333,0.21357059,76.458333,54,10.375,0.538776486,68.2,54.95,4.416666667,0.360769223,57.916667,50.25
2013-06-21,7.583333333,0.214448134,75.833333,53,6.333333333,0.162795982,73.375,46.25,11.13636364,0.278487189,66.666667,53,9.458333333,0.275199894,78.416667,46.25,9.125,0.596376461,69.761905,53,6.409090909,0.206876743,58.875,35.916667
2013-06-22,9.020833333,0.214448134,76.333333,55.375,7,0.162795982,73.869565,46.521739,10.16666667,0.149510624,70,55.375,10.13636364,0.284402111,78.666667,46.521739,9.318181818,0.443111548,67.5,55.375,7.208333333,0.083426424,61.041667,38.125
2013-06-23,5.0625,0.077929439,76.791667,61.375,3.791666667,0.162795982,73.791667,60.708333,3.608695652,0.186738097,72.416667,61.375,6.083333333,0.090347598,79.291667,60.708333,4.708333333,0.2094595,71.416667,61.375,2.85,0.097095844,64.708333,49.625
2013-06-24,4,0.214448134,79.125,59.666667,2.625,0.162795982,75.125,56.875,3.411764706,0.068296636,73.125,59.666667,5.958333333,0.076119542,80.833333,56.875,4.166666667,0.314663495,69.875,59.666667,2.6,0.077839389,61.833333,49.5
2013-06-25,6.625,0.214448134,76.833333,56.916667,4.083333333,0.357565138,73.416667,52,4.227272727,0.186738097,68.875,56.916667,6.541666667,0.332212198,79.625,52,5.541666667,0.51030003,67.041667,56.916667,4.043478261,0.206876743,60.5,42.458333
2013-06-26,4.625,0.417076723,80.583333,57.083333,7.625,0.59900687,78.25,51.375,4.80952381,0.186738097,68.958333,57.083333,6.5,0.208335426,80.75,51.375,6,0.716200924,73.5,57.083333,2.863636364,0.28865151,60.708333,43.375
2013-06-27,15.66666667,0.400478215,84.166667,57,16.5,0.492867424,81,46.166667,6.708333333,0.424331964,65.708333,57,19.20833333,0.277872133,87.235294,46.166667,10.41666667,0.561170666,74.083333,57,4.25,0.208570345,59.666667,42.708333
2013-06-28,9.934782609,0.214448134,77.833333,56.458333,9.541666667,0.165274813,73.75,50.875,3.2,0.131189914,60.791667,56.458333,14.08333333,0.199040868,82.125,50.875,9.166666667,0.460676324,69.916667,56.458333,3.391304348,0.236192829,58.583333,58.875
2013-06-29,6.575757576,0.177032093,72.083333,54.583333,5.857142857,0.113083118,69.291667,56.291667,4.875,0.097095843,62.041667,54.583333,8.1,0.149982586,76.75,56.291667,10.2173913,0.385396572,65.5,54.583333,5.541666667,0.116641711,60.958333,56.875
2013-06-30,7.791666667,0.214448134,69.666667,54.666667,3.75,0.077749292,65.75,62.333333,5.875,0.186738097,61,54.666667,9.041666667,0.2000107,73.375,62.333333,9.208333333,0.597326921,64.625,54.666667,3.761904762,0.154334178,60.666667,62.208333
2013-07-01,7.333333333,0.214448134,70.541667,54.458333,6.333333333,0.162795982,68.125,59.75,8.208333333,0.184353188,63.666667,54.458333,8.791666667,0.147480432,73,59.75,8.708333333,0.714097535,64.166667,54.458333,5.791666667,0.203830264,60.208333,59.125
2013-07-02,5.956521739,0.214448134,71.875,55.708333,4.166666667,0.162795982,70.125,55.75,6,0.223983813,67.208333,55.708333,7,0.23048638,74.75,55.75,6.75,0.524699948,67.083333,55.708333,3.565217391,0.206876743,62.083333,53.291667
2013-07-03,3.833333333,0.214448134,72.708333,59.416667,2.708333333,0.162795982,70.625,65.333333,3,0.108252643,66.666667,59.416667,2.958333333,0.150857333,67.363636,65.333333,3.727272727,0.360540773,69.75,59.416667,3.739130435,0.091804024,64.25,63.083333
2013-07-04,4.041666667,0.214448134,71.5,55.875,2.916666667,0.162795982,69.208333,59.791667,3.136363636,0.186738097,67.583333,55.875,5.083333333,0.052889035,72,59.791667,3.416666667,0.195947705,66.958333,55.875,2.842105263,0.055810691,62.708333,60.041667
2013-07-05,5.208333333,0.214448134,74,54.565217,4.083333333,0.074106376,71.875,52.083333,5.130434783,0.04730497,68.416667,54.565217,6.916666667,0.365476187,81,52.083333,6.541666667,0.318052754,67.434783,54.565217,4.916666667,0.142087624,61.75,47.625
2013-07-06,4.375,0.214448134,75.041667,59.416667,3.083333333,0.162795982,71.916667,59.583333,3.238095238,0.118023747,67.958333,59.416667,6.458333333,0.247157192,77.041667,59.583333,3.666666667,0.597326934,68.833333,59.416667,2.909090909,0.074290384,61.583333,49.541667
2013-07-07,3.791666667,0.214184777,75.083333,60.583333,4.791666667,0.162795982,71.833333,64.791667,3.416666667,0.165855226,70.291667,60.583333,5.708333333,0.155397009,76.666667,64.791667,4.291666667,0.536471594,69.583333,60.583333,2.647058824,0.223983813,64.083333,55.083333
2013-07-08,3.739130435,0.214448134,78.5,59.041667,3.375,0.162795982,75.583333,55.916667,3.1,0.135730645,74.869565,59.041667,5.652173913,0.172498585,80.333333,55.916667,4.833333333,0.343872702,72.5,59.041667,2.476190476,0.098831439,65.916667,45.083333
2013-07-09,3.739130435,0.214448134,78.166667,56.958333,2.916666667,0.058836155,74.125,47,3.619047619,0.092889661,73.083333,56.958333,5.583333333,0.082901581,81.125,47,3.75,0.29583936,69.125,56.958333,2.347826087,0.12708647,62.458333,42.375
