Datetime,PM_2,AOD_2,Temp_2,Humi_2
2013-04-26,3.578947368,0.15610377,58.166667,55.625
2013-04-27,3.904761905,0.244992631,59.25,51.416667
2013-04-28,4.333333333,0.293674519,61.625,48.875
2013-04-29,5.260869565,0.339755418,66.041667,44.25
2013-04-30,6.541666667,0.175275244,68.333333,40.875
2013-05-01,2.555555556,0.252957922,62.125,66.958333
2013-05-02,2.095238095,0.252957922,56.708333,82.625
2013-05-03,1.333333333,0.252957922,58.791667,92.375
2013-05-04,1.916666667,0.418874363,64.958333,80.708333
2013-05-05,2.2,0.203830258,70.333333,66.708333
2013-05-06,4.761904762,0.116219653,76.708333,52.916667
2013-05-07,5.625,0.197631858,77.958333,47.833333
2013-05-08,8,0.162879099,78.333333,47.5
2013-05-09,6.625,0.342378042,57.458333,89.166667
2013-05-10,7.666666667,0.483998788,60.916667,86.666667
2013-05-11,4.791666667,0.400652677,60.875,88.25
2013-05-12,13.83333333,0.130545817,62.25,76.958333
2013-05-13,18.09090909,0.309988889,55.125,87.75
2013-05-14,18.20833333,0.300643566,55.625,88.541667
2013-05-15,11.33333333,0.408641851,56.833333,88.666667
2013-05-16,6.5,0.172202935,57.541667,88.666667
2013-05-17,7.043478261,0.180522898,54.458333,92.958333
2013-05-18,5.454545455,0.195519958,54.208333,93.916667
2013-05-19,5.181818182,0.288248004,52.75,94
2013-05-20,10.25,0.443500744,55.208333,88.625
2013-05-21,10.82608696,0.214414896,56.833333,88.041667
2013-05-22,11.54166667,0.19969425,53.583333,92.041667
2013-05-23,5.476190476,0.253921541,53.916667,92.25
2013-05-24,3.681818182,0.252957922,56.166667,92.333333
2013-05-25,5.954545455,0.429166606,56.416667,91.791667
2013-05-26,6.857142857,0.194920418,55.375,93.25
2013-05-27,10.95652174,0.251729297,55.083333,92.5
2013-05-28,15.29166667,0.348970278,54.833333,92.75
2013-05-29,13.25,0.282012169,56.833333,87.416667
2013-05-30,6.782608696,0.252957922,59.208333,89.166667
2013-05-31,3.47826087,0.252957922,58.541667,91.041667
2013-06-01,4.047619048,0.240462956,57.041667,91.25
2013-06-02,4.681818182,0.198886286,55.333333,93.125
2013-06-03,4.045454545,0.153268106,55.958333,93.25
2013-06-04,4.681818182,0.26784322,55.833333,91.916667
2013-06-05,5.363636364,0.392768326,54.083333,93.291667
2013-06-06,19.33333333,0.358726161,55.5,90.333333
2013-06-07,16.66666667,0.444223158,54.958333,91.916667
2013-06-08,10.91304348,0.137322706,56.75,89.333333
2013-06-09,9.086956522,0.271480782,67.291667,40.416667
2013-06-10,7.181818182,0.431701491,68.75,42.583333
2013-06-11,10.91666667,0.410024201,70.75,44.333333
2013-06-12,7.304347826,0.206372104,69.291667,42.375
2013-06-13,5.681818182,0.196038906,67.583333,37.666667
2013-06-14,6.045454545,0.347968257,66.416667,42.166667
2013-06-15,2.238095238,0.252957922,60,68.166667
2013-06-16,2.523809524,0.307982923,63.166667,65.166667
2013-06-17,4.863636364,0.39369176,65.041667,59.125
2013-06-18,4.954545455,0.369945668,65.875,58.25
2013-06-19,3.333333333,0.286884314,68.375,51.916667
2013-06-20,4.6,0.300445439,69.125,44.125
2013-06-21,8.619047619,0.417761945,72.083333,42.291667
2013-06-22,9.333333333,0.192353132,72.708333,38.291667
2013-06-23,2.894736842,0.093139392,73.125,49.25
2013-06-24,2.916666667,0.128604996,73.291667,49.916667
2013-06-25,5.5,0.252957922,73.291667,44.541667
2013-06-26,6.375,0.356555506,77.875,46.791667
2013-06-27,19.5,0.9214687,79.166667,44.25
2013-06-28,2.619047619,0.36245772,77.458333,46.541667
2013-06-29,2.869565217,0.232154846,71.583333,48.625
2013-06-30,5.578947368,0.204026281,68.833333,44
2013-07-01,7.458333333,0.343686029,69.333333,48.833333
2013-07-02,3.045454545,0.28348786,68.666667,48.708333
2013-07-03,1.631578947,0.229073271,65.333333,62
2013-07-04,1.166666667,0.089953708,64.958333,57.125
2013-07-05,4.347826087,0.095894617,68.083333,51.208333
2013-07-06,2.538461538,0.335144115,68.5,54.791667
2013-07-07,1.857142857,0.249420981,69.375,58.208333
2013-07-08,3.272727273,0.162619169,72.166667,51.25
2013-07-09,3.428571429,0.130426383,71.041667,44.75
