Datetime,PM_72,AOD_72,Temp_72,Humi_72
2013-04-26,11.875,0.528152285,64,26.375
2013-04-27,9.458333333,0.088971283,58.916667,30.208333
2013-04-28,8.75,0.095126725,60.166667,34.125
2013-04-29,9.583333333,0.222910792,63.416667,33.75
2013-04-30,10.45833333,0.072812591,68.166667,29
2013-05-01,11.25,0.189597066,64.416667,36.375
2013-05-02,10.45833333,0.189597066,59.75,54.458333
2013-05-03,9.75,0.189597066,64.625,58.583333
2013-05-04,9.125,0.165403874,72.166667,44.083333
2013-05-05,10.95833333,0.067659032,77.833333,34
2013-05-06,13.29166667,0.100982153,80.666667,33.416667
2013-05-07,12.25,0.085813556,84.083333,28.208333
2013-05-08,12.54166667,0.248990489,84.125,27.666667
2013-05-09,13.75,0.328650152,66,24.291667
2013-05-10,19.25,0.504268574,82.166667,33.166667
2013-05-11,16,0.301435459,80.833333,39.416667
2013-05-12,17.875,0.377523829,80.916667,37.333333
2013-05-13,15.66666667,0.114959485,81.208333,26.666667
2013-05-14,11,0.085338501,77.291667,23.958333
2013-05-15,11.79166667,0.100982155,78,23.625
2013-05-16,13.6875,0.078887135,73.615385,24.458333
2013-05-17,23.25,0.162705832,67.041667,22.458333
2013-05-18,12.375,0.196985412,66.583333,23.583333
2013-05-19,11.45833333,0.080964405,67.166667,19.458333
2013-05-20,10.79166667,0.07624079,64.958333,21.291667
2013-05-21,9.458333333,0.072812592,64.75,20.208333
2013-05-22,12.75,0.160009667,66.541667,24.791667
2013-05-23,11.125,0.333159227,67.625,26.166667
2013-05-24,11.29166667,0.100660846,65.708333,33.111111
2013-05-25,8.708333333,0.057194679,64.541667,28.75
2013-05-26,8.75,0.085252004,68.208333,28.541667
2013-05-27,14.625,0.250710504,71.333333,29.041667
2013-05-28,13.33333333,0.308644061,72.708333,32.583333
2013-05-29,16.83333333,0.27592047,74.458333,37.5
2013-05-30,17.875,0.617711246,71.958333,35.541667
2013-05-31,13.95833333,0.189597066,68.208333,36.333333
2013-06-01,12.79166667,0.36280716,70.791667,40.166667
2013-06-02,16.41666667,0.454656929,63.708333,41.291667
2013-06-03,14.75,0.468746122,68.916667,40.583333
2013-06-04,12.33333333,0.343312539,69.041667,35.041667
2013-06-05,11.41666667,0.105827615,67.333333,33.708333
2013-06-06,12.29166667,0.106612547,64.583333,26.291667
2013-06-07,13.04166667,0.116571416,66.291667,23.708333
2013-06-08,17.29166667,0.189942565,65.75,26.375
2013-06-09,10.79166667,0.07109653,71.791667,18.708333
2013-06-10,8.125,0.189597066,69.791667,18.125
2013-06-11,12.95833333,0.079274731,73.333333,13.875
2013-06-12,16.29166667,0.090700648,75.833333,20.166667
2013-06-13,13.25,0.095409125,76.375,16.916667
2013-06-14,12.95833333,0.191685917,76.541667,16.589583
2013-06-15,14.08333333,0.133468824,74.625,17.25
2013-06-16,13.41666667,0.45530002,69.208333,25.375
2013-06-17,14.375,0.146710246,69.041667,27.208333
2013-06-18,17.45833333,0.197552348,68.708333,21.875
2013-06-19,13.04166667,0.125219501,70.041667,18.041667
2013-06-20,40.25,0.112981302,71.833333,18.166667
2013-06-21,31.33333333,0.062060017,73.625,14.425
2013-06-22,27.33333333,0.086946113,75.5,16.666667
2013-06-23,40.91666667,0.106941458,74.958333,13.958333
2013-06-24,14.33333333,0.126868881,74.625,13.708333
2013-06-25,31.08333333,0.163203753,76.625,18.791667
2013-06-26,45.29166667,0.296221639,78.958333,20.5
2013-06-27,50.52173913,0.189597066,75.833333,30
2013-06-28,26.70833333,1.037736152,76.5,36.875
2013-06-29,26.79166667,0.189597066,74.958333,46.695652
2013-06-30,32.56521739,0.841390536,72.583333,37.291667
2013-07-01,43.125,1.086258288,69.875,21.916667
2013-07-02,71.125,0.736098812,68.625,17.541667
2013-07-03,31.875,0.836957846,67.5,24.708333
2013-07-04,23.91666667,0.358665104,70.333333,25.333333
2013-07-05,37.54166667,0.758459375,70.5,28.5
2013-07-06,50.375,0.6214507,71.791667,34.5
2013-07-07,34.54166667,0.234923907,73.625,25.833333
2013-07-08,46.16666667,0.182174707,74.25,17.922917
2013-07-09,22.16666667,0.263168969,76.5,19.708333
