Datetime,PM_65,AOD_65,Temp_65,Humi_65
2013-04-26,9.083333333,0.153961422,74.208333,38.5
2013-04-27,10.58333333,0.195000407,68.565217,38.521739
2013-04-28,11.83333333,0.253334204,72.166667,35.958333
2013-04-29,11.875,0.467508636,75.375,33.208333
2013-04-30,13.33333333,0.344665555,77.5,33.041667
2013-05-01,12.95833333,0.428771695,77.041667,34.958333
2013-05-02,8.25,0.319307549,74.458333,50.958333
2013-05-03,7,0.213263205,79.958333,47.208333
2013-05-04,10.25,0.418275538,82.125,52.5
2013-05-05,13.875,0.408411269,85.291667,47.166667
2013-05-06,16,0.364097254,88.791667,41.166667
2013-05-07,16.66666667,0.375140024,91.541667,34.708333
2013-05-08,15.45833333,0.748942407,92.416667,33.416667
2013-05-09,17.79166667,0.343519856,93.75,57.916667
2013-05-10,16.16666667,0.487082938,96.791667,58.833333
2013-05-11,14.83333333,0.723020918,94.708333,66.416667
2013-05-12,18.79166667,0.387229508,96.708333,66.5
2013-05-13,24.08333333,0.714941461,93.416667,73.625
2013-05-14,13.625,0.269248851,86.625,74.708333
2013-05-15,11,0.666450243,88.916667,67.625
2013-05-16,12.41666667,0.442889064,89.041667,52.875
2013-05-17,14.39130435,0.248092563,90.375,46.75
2013-05-18,17.04166667,0.343519856,89.875,59
2013-05-19,12.95833333,0.735332369,86.833333,66.791667
2013-05-20,13.04166667,0.36877022,85,65.958333
2013-05-21,15.41666667,0.494934541,87.958333,64.416667
2013-05-22,10.875,0.238227832,89.708333,57.833333
2013-05-23,9.291666667,0.179860302,85.782609,58.333333
2013-05-24,10.41666667,0.213378497,82.875,54.5
2013-05-25,14.08333333,0.288147095,80.375,50.541667
2013-05-26,14.23809524,0.344712175,84.125,53.458333
2013-05-27,16.5,0.830052332,87.5,60
2013-05-28,17.45833333,0.538960082,91.458333,66.083333
2013-05-29,11.58333333,0.469028144,92.166667,72.5
2013-05-30,13.91666667,0.343519856,89.041667,68.958333
2013-05-31,14.83333333,0.737242239,88.666667,65.625
2013-06-01,15.33333333,0.393823589,88.208333,65.541667
2013-06-02,16.04166667,0.393779658,91.375,67.875
2013-06-03,14.25,0.343519856,89.291667,66.541667
2013-06-04,14.875,0.713185609,90.708333,65.041667
2013-06-05,14.75,0.413729119,89.625,76.666667
2013-06-06,13.29166667,0.458057428,86.75,72.916667
2013-06-07,15.66666667,0.52212993,84.083333,73.625
2013-06-08,19.19047619,0.397011129,83.458333,76.875
2013-06-09,14.70833333,0.174855794,80.208333,31.041667
2013-06-10,9.458333333,0.541405299,78.625,31.25
2013-06-11,12.125,0.370623055,81.041667,26.791667
2013-06-12,10.375,0.229259427,82.166667,26.791667
2013-06-13,11.95833333,0.234134227,81,31.041667
2013-06-14,16.04166667,0.248074589,81.208333,33
2013-06-15,15.875,0.246778998,77.958333,37.791667
2013-06-16,13.45833333,0.454516713,77.125,43.166667
2013-06-17,11.79166667,0.374046766,77.583333,38.875
2013-06-18,20.625,0.554339978,78.25,39.75
2013-06-19,17.79166667,0.224059028,78.375,43.458333
2013-06-20,17,0.235475981,79.916667,40.625
2013-06-21,16.95833333,0.334483057,81.916667,36.833333
2013-06-22,18.41666667,0.400216461,83.583333,33.625
2013-06-23,19.16666667,0.203712605,83.458333,34.166667
2013-06-24,23.20833333,0.145255604,84.625,37.5
2013-06-25,19.04166667,0.194360109,85.666667,35.916667
2013-06-26,11.95833333,0.343519856,83.083333,38.958333
2013-06-27,15.83333333,0.370668193,90.782609,34.086957
2013-06-28,18.875,0.266138198,88.375,31.208333
2013-06-29,15.875,0.202345616,84.958333,30.958333
2013-06-30,12.22727273,0.188798115,82.666667,35.208333
2013-07-01,13.29166667,0.202003228,79.958333,38.208333
2013-07-02,19.29166667,0.544658045,81.083333,38.458333
2013-07-03,12.33333333,0.212339872,79.75,42.75
2013-07-04,11.125,0.193409377,80.291667,44.5
2013-07-05,15.17391304,0.358619304,83.375,39.166667
2013-07-06,12.70833333,0.191608202,82.416667,37.25
2013-07-07,18.1,0.36446116,83.541667,40.291667
2013-07-08,18.75,0.516050679,84,40.583333
2013-07-09,19.875,0.343519856,86.583333,41.041667
