Datetime,PM_43,AOD_43,Temp_43,Humi_43
2013-04-26,8.291666667,0.189205967,71.086957,52.333333
2013-04-27,8.217391304,0.189205967,67.541667,49.708333
2013-04-28,7.25,0.07611954,72.375,46.875
2013-04-29,6.083333333,0.189205967,74.833333,44.416667
2013-04-30,9.291666667,0.189205967,78.25,42.791667
2013-05-01,6.041666667,0.189205967,73.916667,55.833333
2013-05-02,7.041666667,0.327077422,73.791667,71.333333
2013-05-03,8.625,0.189205967,78.791667,61.875
2013-05-04,11.58333333,0.189205967,81,63.541667
2013-05-05,11.95833333,0.189205967,84.291667,56.916667
2013-05-06,12.83333333,0.189205967,88.083333,54.5
2013-05-07,9.916666667,0.099209297,90.541667,48.333333
2013-05-08,10.79166667,0.253280784,89.5,45.791667
2013-05-09,10.41666667,0.189205967,88.75,47.458333
2013-05-10,12.95652174,0.442151784,91.5,42.583333
2013-05-11,12.125,0.189205967,87.791667,50
2013-05-12,15.8125,0.360625633,91.208333,49.541667
2013-05-13,16.5,0.189205967,88.083333,37.166667
2013-05-14,12.75,0.189205967,81.75,51
2013-05-15,14.5,0.211877534,83.75,51.291667
2013-05-16,10.70833333,0.189205967,85.041667,48.25
2013-05-17,13.375,0.189205967,85.5,48.041667
2013-05-18,16.75,0.189205967,86.416667,43.541667
2013-05-19,11.79166667,0.189205967,83.375,37.583333
2013-05-20,13.375,0.189205967,80.958333,47.583333
2013-05-21,12.66666667,0.142969707,83.583333,43.958333
2013-05-22,12.91666667,0.189205967,84.708333,44.541667
2013-05-23,9.291666667,0.189205967,81.583333,42.791667
2013-05-24,13.70833333,0.189205967,76.916667,56.208333
2013-05-25,12.79166667,0.189205967,76.25,61.5
2013-05-26,13.70833333,0.189205967,80.875,49.541667
2013-05-27,13,0.433657271,82.416667,44.458333
2013-05-28,16.08333333,0.41793317,85.916667,44.916667
2013-05-29,17.58333333,0.308560844,89.208333,44.208333
2013-05-30,15.79166667,0.350563454,83.375,50.25
2013-05-31,18.875,0.23048638,83.375,48.541667
2013-06-01,16.58333333,0.140482626,84.625,43.791667
2013-06-02,14.70833333,0.189205967,87.708333,47.291667
2013-06-03,17.83333333,0.104329094,87.083333,44.25
2013-06-04,17.54166667,0.189205967,87,44.833333
2013-06-05,15.04166667,0.189205967,84.583333,47.75
2013-06-06,17.125,0.189205967,80.625,54.458333
2013-06-07,26.45833333,0.145164478,78.416667,61.25
2013-06-08,30.5,0.19017513,79.958333,50.125
2013-06-09,12.41666667,0.189205967,77.666667,35.833333
2013-06-10,9.708333333,0.189205967,77.5,40.875
2013-06-11,12.33333333,0.189205967,79.791667,40.833333
2013-06-12,16.45833333,0.189205967,79.75,46.25
2013-06-13,14.79166667,0.189205967,78.833333,49.666667
2013-06-14,13,0.189205967,77.875,51
2013-06-15,13.25,0.189205967,73.25,55.75
2013-06-16,10.13043478,0.189205967,74.875,54.333333
2013-06-17,10.83333333,0.146800955,75.708333,54.666667
2013-06-18,18.75,0.19575955,76.875,53.458333
2013-06-19,12.41666667,0.189205967,78.333333,51.916667
2013-06-20,15.75,0.189205967,80.5,46.75
2013-06-21,13.125,0.189205967,81.916667,44.458333
2013-06-22,14.625,0.189205967,82.958333,43.958333
2013-06-23,11.45833333,0.189205967,82.5,44.583333
2013-06-24,9.958333333,0.093471914,83.416667,51.583333
2013-06-25,10.83333333,0.189205967,84.083333,46.75
2013-06-26,9.625,0.158566389,81.458333,48.166667
2013-06-27,10.83333333,0.189205967,88.791667,41.533333
2013-06-28,15.41666667,0.100660849,86.791667,36.416667
2013-06-29,12.45454545,0.067914392,82.416667,40.083333
2013-06-30,10.25,0.189205967,80,47
2013-07-01,10.08333333,0.189205967,77.375,49.708333
2013-07-02,9.583333333,0.189205967,79.5,46.875
2013-07-03,7.041666667,0.189205967,78.791667,51.416667
2013-07-04,7.208333333,0.189205967,77.5,54.458333
2013-07-05,7.541666667,0.089107073,80.958333,47.291667
2013-07-06,7.25,0.189205967,80.916667,45.291667
2013-07-07,10.16666667,0.189205967,80.541667,53
2013-07-08,11.33333333,0.189205967,82,51
2013-07-09,13.70833333,0.584770464,84.708333,46.666667
