Datetime,PM_1,AOD_1,Temp_1,Humi_1
2013-04-26,6.429166667,0.267053208,58.416667,79.541667
2013-04-27,4.308333333,0.329300511,57.958333,81.55
2013-04-28,5.591666667,0.300643565,57.375,76.283333
2013-04-29,2.866666667,0.271066154,58.625,76.0625
2013-04-30,4.675,0.396281052,59.75,76.308333
2013-05-01,4.425,0.267053208,59.458333,87.666667
2013-05-02,3.929166667,0.267053208,57.708333,91.520833
2013-05-03,1.270833333,0.267053208,61.291667,88.791667
2013-05-04,4.691666667,0.267053208,64.958333,85.729167
2013-05-05,5.595833333,0.12468382,66.166667,80.454167
2013-05-06,1.958333333,0.081494744,66.666667,76.225
2013-05-07,2.858333333,0.089784663,67,75.033333
2013-05-08,7.416666667,0.266625841,64.333333,81.475
2013-05-09,7.6875,0.685375213,64.875,80.729167
2013-05-10,6.416666667,0.675855571,64.875,80.204167
2013-05-11,13.3375,0.267053208,65,78.854167
2013-05-12,13.31666667,0.131618541,63.541667,76.2875
2013-05-13,11.675,0.161968543,64.458333,70.520833
2013-05-14,14.39583333,0.214989715,61.625,75.5375
2013-05-15,13.49166667,0.290464218,60.875,77.516667
2013-05-16,15.96666667,0.202015036,80.571429,47.3
2013-05-17,11.39583333,0.287675946,74.125,52.491667
2013-05-18,6.5625,0.479819334,73.791667,49.4625
2013-05-19,11.23333333,0.19675644,69.458333,61.304167
2013-05-20,9.504166667,0.159354345,65.956522,62.082609
2013-05-21,8.925,0.112165299,67,54.891667
2013-05-22,11.1375,0.218253305,72.75,53.558333
2013-05-23,12.22083333,0.371931118,73.583333,53.7375
2013-05-24,5.645833333,0.267053208,66,66.483333
2013-05-25,8.75,0.267053208,66.125,64.425
2013-05-26,7.0875,0.280124406,69.5,62.841667
2013-05-27,12.625,0.267053208,71.583333,60.970833
2013-05-28,13.45833333,0.267053208,72.041667,62.154167
2013-05-29,14.14166667,0.471736173,75.958333,59.579167
2013-05-30,8.279166667,0.298063494,74.625,60.929167
2013-05-31,5.991666667,0.267053208,68.608696,68.473913
2013-06-01,8.961538462,0.267053208,71.541667,69.029167
2013-06-02,8.175,0.271397876,77.833333,60.508333
2013-06-03,9.591666667,0.397157067,78.083333,58.641667
2013-06-04,18.75,0.330077012,76.041667,57.0875
2013-06-05,16.71666667,0.417761948,75.8125,49.5125
2013-06-06,11.42916667,1.253401101,68.25,63.0625
2013-06-07,10.11666667,0.267053208,64.25,66.625
2013-06-08,6.258333333,0.267053208,63.125,68.8
2013-06-09,5.583333333,0.159878695,62.166667,66.975
2013-06-10,5.2125,1.048414425,65.208333,65.129167
2013-06-11,16.20416667,0.778507168,68.208333,65.175
2013-06-12,14.01666667,0.76585173,71.708333,60.770833
2013-06-13,10.98333333,0.47675488,71.291667,61.204167
2013-06-14,7.970833333,0.355912365,68.958333,63.104167
2013-06-15,5.479166667,0.267053208,63.541667,67.8375
2013-06-16,2.725,0.267053208,62.666667,71.904167
2013-06-17,5.458333333,0.267053208,63.631579,76.526316
2013-06-18,5.8375,0.267053208,68.333333,67.385714
2013-06-19,10.15,0.267053208,67.083333,66.970833
2013-06-20,8.283333333,0.200168843,66.25,67.058333
2013-06-21,7.583333333,0.162228932,66.541667,65.420833
2013-06-22,7.516666667,0.101089156,67.75,61.858333
2013-06-23,1.6625,0.210565153,70.916667,67.029167
2013-06-24,3.691666667,0.365052146,71.916667,69.4875
2013-06-25,2.520833333,0.267053208,68.375,69.325
2013-06-26,6.9,0.296470831,71.583333,68.079167
2013-06-27,9.279166667,0.316763494,77.583333,59.158333
2013-06-28,11.59166667,0.267053208,72.416667,63.958333
2013-06-29,6.9625,0.267053208,68.833333,70.55
2013-06-30,5.620833333,0.267053208,65.25,74.225
2013-07-01,4.9875,0.2503884,65.708333,70.504167
2013-07-02,2.9875,0.327649713,65.25,67.05
2013-07-03,9.220833333,0.296072072,65.666667,71.725
2013-07-04,5.795833333,0.111653961,66.333333,60.845833
2013-07-05,3.6375,0.068296636,65.833333,63.4125
2013-07-06,3.454166667,0.267053208,67.833333,68.854167
2013-07-07,2,0.226609711,70,71.029167
2013-07-08,2.5,0.181019137,71,67.95
2013-07-09,5.483333333,0.200642945,68.208333,66.983333
