Datetime,PM_100,AOD_100,Temp_100,Humi_100
2013-04-26,13.08333333,0.17602913,74.85,59.708333
2013-04-27,12.04166667,0.161968543,71.9,69.666667
2013-04-28,13.33333333,0.18357749,74.175,59.958333
2013-04-29,12.97083333,0.18357749,73.8625,58.583333
2013-04-30,13.16666667,0.138534676,73.6,61.75
2013-05-01,14.125,0.427472987,68.308333,74.166667
2013-05-02,9.208333333,0.211761881,67.2,75.708333
2013-05-03,9,0.18357749,73.870833,69.125
2013-05-04,10.04166667,0.06981627,83.225,57.208333
2013-05-05,22.08333333,0.18357749,85.9875,53.041667
2013-05-06,7.708333333,0.18357749,88.895833,47.75
2013-05-07,10.83333333,0.62384256,91.65,42.333333
2013-05-08,11.41666667,0.451418897,88.3875,46.083333
2013-05-09,10.41052632,0.913248352,87.516667,46.625
2013-05-10,11.75,0.440689524,83.804167,56.166667
2013-05-11,14.31818182,0.341910372,83.075,58.375
2013-05-12,11.95833333,0.259973614,82.691667,55.25
2013-05-13,18.04166667,0.346434944,77.875,65.75
2013-05-14,9.625,0.367593124,77.7625,69.25
2013-05-15,11.58333333,0.18357749,81.570833,62.125
2013-05-16,14.41666667,0.18357749,87.191667,46.583333
2013-05-17,12.04166667,0.156522738,87.033333,44.25
2013-05-18,10.90833333,0.558387608,83.56,45.466667
2013-05-19,10.75,0.18357749,75.9,69.833333
2013-05-20,13.375,0.18357749,80.091667,64.416667
2013-05-21,12.91666667,0.18357749,81.670833,52.583333
2013-05-22,21.85833333,0.181762373,83.7875,48.916667
2013-05-23,12.04166667,0.104170802,83.108333,43.333333
2013-05-24,8.491304348,0.18357749,80.125,34.916667
2013-05-25,8.716666667,0.18357749,80.1,35.75
2013-05-26,6.338095238,0.18357749,79.686957,33.826087
2013-05-27,12.08333333,0.18357749,81.921739,50
2013-05-28,16.7,0.18357749,75.4375,73.5
2013-05-29,20.70833333,0.18357749,75.25,72.125
2013-05-30,15.85416667,0.311842955,79.833333,64.458333
2013-05-31,14,0.119368844,79.845833,61.166667
2013-06-01,12.59583333,0.18357749,80.579167,55.791667
2013-06-02,11.08333333,0.437255173,82.641667,52.625
2013-06-03,12.79166667,0.18357749,79.808333,61.875
2013-06-04,16.04166667,0.161577605,80.645833,60.25
2013-06-05,8.833333333,0.18357749,77.270833,61.041667
2013-06-06,9.316666667,0.18357749,74.945833,63.583333
2013-06-07,9.875,0.116822384,75.783333,61.875
2013-06-08,11.7125,0.130187373,74.104167,63.791667
2013-06-09,14.37916667,0.18357749,71.05,67.458333
2013-06-10,12.875,0.19419989,74.058333,63.25
2013-06-11,14.33333333,0.231488097,75.045833,63.333333
2013-06-12,15.78333333,0.18357749,77.0125,58.958333
2013-06-13,15.45833333,0.196038906,77.479167,48.166667
2013-06-14,19.01666667,0.162905081,75.875,53.708333
2013-06-15,8.75,0.18357749,75.545833,51.791667
2013-06-16,7.625,0.089107073,75.741667,49.416667
2013-06-17,7,0.091133106,73.066667,61.25
2013-06-18,11.54166667,0.137275999,72.2125,59.791667
2013-06-19,9.395833333,0.106168069,75.579167,54.958333
2013-06-20,12.05416667,0.18357749,77.104167,56.625
2013-06-21,13.25,0.061261129,79.354167,56.791667
2013-06-22,14.28333333,0.18357749,82.566667,52.458333
2013-06-23,14.9,0.099047439,84.3625,47.375
2013-06-24,14.375,0.136948842,84.558333,41.958333
2013-06-25,11.65416667,0.097422309,84.495833,38.916667
2013-06-26,10.8125,0.18357749,85.8,40.791667
2013-06-27,12.65833333,0.18357749,81.983333,55.958333
2013-06-28,11.86363636,0.133468828,83.3875,50.791667
2013-06-29,15.125,0.170211985,84.8875,39.083333
2013-06-30,8.416666667,0.057606982,86.008333,32.375
2013-07-01,8.083333333,0.18357749,84.570833,35.041667
2013-07-02,8.791666667,0.18357749,83.595833,36.291667
2013-07-03,11.87916667,0.18357749,84.558333,44.333333
2013-07-04,8.5875,0.18357749,81.9,60.666667
2013-07-05,8.166666667,0.177782679,85.086957,52.521739
2013-07-06,8.333333333,0.070570612,86.495833,45.25
2013-07-07,9.708333333,0.18357749,87.608333,54.083333
2013-07-08,11.95,0.251354165,84.079167,72.666667
2013-07-09,9.0125,0.18357749,83.575,71.333333
