Datetime,PM_9,AOD_9,Temp_9,Humi_9,PM_5,AOD_5,Temp_5,Humi_5
2013-04-26,5.041666667,0.3936478,62,47.73913,3.652173913,0.278999275,62,47.73913
2013-04-27,5,0.508906972,61.958333,45.791667,4.090909091,0.30597116,61.958333,45.791667
2013-04-28,6.227272727,0.598714856,63.75,46.458333,4,0.372246553,63.75,46.458333
2013-04-29,8.125,0.567279485,64.083333,48.583333,4.375,0.273033136,64.083333,48.583333
2013-04-30,10.79166667,0.357335779,66.708333,50.041667,7.416666667,0.128749206,66.708333,50.041667
2013-05-01,5.125,0.51030003,64.708333,56.5,2.409090909,0.299467794,64.708333,56.5
2013-05-02,4.583333333,0.51030003,64.25,58.666667,2.157894737,0.299467794,64.25,58.666667
2013-05-03,5.304347826,0.51030003,68.909091,59.318182,1.428571429,0.821344842,68.909091,59.318182
2013-05-04,6.75,0.774472609,71.863636,61,2.3125,0.560005535,71.863636,61
2013-05-05,3.52173913,0.461094407,73.166667,57.833333,2.1875,0.132426482,73.166667,57.833333
2013-05-06,5.208333333,0.320800802,77.125,58.541667,5.608695652,0.167462804,77.125,58.541667
2013-05-07,7.75,0.251289831,79.041667,56.458333,6.083333333,0.170648572,79.041667,56.458333
2013-05-08,9.52173913,0.652845863,73.791667,58.041667,7.708333333,0.327649713,73.791667,58.041667
2013-05-09,8.782608696,0.817723194,75.208333,58.291667,5.181818182,0.553445727,75.208333,58.291667
2013-05-10,11.66666667,0.615477174,74.5,60.458333,7.041666667,0.481509126,74.5,60.458333
2013-05-11,11,0.453897902,73.583333,59,7.75,0.444167602,73.583333,59
2013-05-12,12.95833333,0.593863033,76.458333,59.333333,9.25,0.430736594,76.458333,59.333333
2013-05-13,20.54166667,0.697204534,65.333333,52.416667,15.375,0.28925631,65.333333,52.416667
2013-05-14,10.375,0.633179805,64.75,52.208333,9.916666667,0.362001715,64.75,52.208333
2013-05-15,10.5,0.601875003,64.956522,52.782609,12.04166667,0.328348577,64.956522,52.782609
2013-05-16,9.041666667,0.432038965,65.75,54.166667,9.333333333,0.328158041,65.75,54.166667
2013-05-17,12.91666667,0.411940734,70,56.5,10,0.2283429,70,56.5
2013-05-18,9.695652174,0.561471169,65.5,55.583333,7.291666667,0.310477279,65.5,55.583333
2013-05-19,10.70833333,0.599911715,63.75,53.583333,8.25,0.265231523,63.75,53.583333
2013-05-20,12.25,0.740258032,64.5,52.208333,11.54166667,0.429970038,64.5,52.208333
2013-05-21,11.91666667,0.523874006,67.625,52,10.54166667,0.357473401,67.625,52
2013-05-22,13.125,0.415418723,64.125,54.5,11,0.299595714,64.125,54.5
2013-05-23,10,0.505528307,62.583333,53.083333,8.75,0.33296991,62.583333,53.083333
2013-05-24,4.958333333,0.490716729,63.291667,52.416667,2.47826087,0.25986798,63.291667,52.416667
2013-05-25,6.166666667,0.77629581,63.583333,54.166667,6.833333333,0.299949899,63.583333,54.166667
2013-05-26,10.66666667,0.618934846,66,54.083333,9.583333333,0.303065846,66,54.083333
2013-05-27,15,0.628995169,65.833333,54.875,12.13043478,0.326218169,65.833333,54.875
2013-05-28,16.41666667,0.459987347,66.333333,54.791667,14,0.409549264,66.333333,54.791667
2013-05-29,12.29166667,0.719390125,65.583333,53.833333,10.45454545,0.485682121,65.583333,53.833333
2013-05-30,10.79166667,0.51030003,66.238095,56.285714,8.458333333,0.299467794,66.238095,56.285714
2013-05-31,8.416666667,0.904021918,68.4,57.3,6.083333333,0.299467794,68.4,57.3
2013-06-01,7.041666667,0.459232237,70.818182,54.772727,4.428571429,0.323020551,70.818182,54.772727
2013-06-02,8.588235294,0.437758502,67.666667,56.208333,5.238095238,0.275899891,67.666667,56.208333
2013-06-03,16.625,0.498938646,66.333333,56.541667,8.458333333,0.314534053,66.333333,56.541667
2013-06-04,8.333333333,0.641559844,65.375,55.666667,10.04166667,0.310347076,65.375,55.666667
2013-06-05,6.333333333,0.642586236,64.583333,53.916667,7.75,0.34461894,64.583333,53.916667
2013-06-06,15.41666667,0.583626421,64.347826,52.73913,18.34782609,0.434692605,64.347826,52.73913
2013-06-07,16.875,0.525789545,64.375,53.333333,21.70833333,0.423177266,64.375,53.333333
2013-06-08,20,0.503919653,64.291667,52.125,20.66666667,0.264644945,64.291667,52.125
2013-06-09,8.125,0.459987347,63.541667,51.333333,6.875,0.215850664,63.541667,51.333333
2013-06-10,9.625,0.787292609,63.791667,52.458333,7.875,0.397901025,63.791667,52.458333
2013-06-11,10.08333333,0.556025973,63.25,53.083333,10.625,0.368317698,63.25,53.083333
