Datetime,PM_52,AOD_52,Temp_52,Humi_52,PM_64,AOD_64,Temp_64,Humi_64
2013-04-26,11.66666667,0.078049435,67.708333,64.416667,6.375,0.070193887,63.5,65.25
2013-04-27,9.75,0.063118179,71,45.208333,6.458333333,0.087744995,56.75,51.125
2013-04-28,6.333333333,0.070570612,67.666667,41.809524,4.458333333,0.175906588,61.916667,52.875
2013-04-29,11.54166667,0.12802745,67.791667,54.166667,6.875,0.175906588,65.041667,55
2013-04-30,13.66666667,0.100500024,66.583333,64.333333,7.291666667,0.175906588,68.333333,62.75
2013-05-01,16.16666667,0.121478687,61.875,78.25,7.708333333,0.175906588,67.125,75.958333
2013-05-02,10.375,0.121478687,62,78.083333,9.608695652,0.608028355,62.291667,76.083333
2013-05-03,9.291666667,0.084558603,67.583333,70.708333,5.75,0.175906588,67.916667,70.166667
2013-05-04,8.826086957,0.058632087,74.625,60.041667,9.75,0.175906588,71.083333,60.875
2013-05-05,9.375,0.088682421,78.75,55.25,14.41666667,0.076845763,74.25,56.625
2013-05-06,8.75,0.11772392,79.708333,53.958333,13.20833333,0.192755263,77.458333,56.208333
2013-05-07,10,0.230263511,82.375,49.916667,10.41666667,0.313289362,79.625,48.25
2013-05-08,7.25,0.421223264,81.583333,47.25,7.75,0.514425051,80,48.166667
2013-05-09,11.66666667,0.618431139,76.666667,57.916667,10.83333333,0.548408329,79.708333,58.125
2013-05-10,11.375,0.121478687,76,58.833333,11.16666667,0.261134364,82.291667,63.5
2013-05-11,8.083333333,0.405567336,72.375,66.416667,9.916666667,0.362366545,81.791667,70.375
2013-05-12,10.29166667,0.290589918,71.708333,66.5,13.19047619,0.239470706,81.875,72.166667
2013-05-13,12.13043478,0.473843654,69.416667,73.625,11.83333333,0.750000043,77.958333,75.125
2013-05-14,11.58333333,0.106377338,69.583333,74.708333,10.45833333,0.175906588,75.625,76.041667
2013-05-15,8.75,0.058427704,70.5,67.625,5.958333333,0.175906588,75.666667,73.458333
2013-05-16,9.791666667,0.038875603,75.666667,52.875,11.375,0.175906588,76.416667,59.333333
2013-05-17,10.20833333,0.126910338,77.666667,46.75,5.666666667,0.130426382,76.375,46.5
2013-05-18,12.54166667,0.121478687,72.333333,59,8.125,0.531338111,78,66.583333
2013-05-19,15.45833333,0.121478687,72.458333,66.791667,10.08333333,0.175906588,72.583333,72
2013-05-20,14.125,0.102422479,72.125,65.958333,8.875,0.188635826,70.375,70.791667
2013-05-21,13.375,0.117423749,71.25,64.416667,6.583333333,0.296271483,74.666667,70.958333
2013-05-22,12.125,0.152466393,74.125,57.833333,7.416666667,0.135636733,75.833333,63.125
2013-05-23,13.20833333,0.060859951,72,58.333333,5.347826087,0.175906588,74.043478,62.75
2013-05-24,9.5,0.121478687,70.375,54.5,5.916666667,0.175906588,68.583333,52.708333
2013-05-25,9.708333333,0.121478687,72.458333,50.541667,8.208333333,0.175906588,69.25,46.625
2013-05-26,10.25,0.227581612,72.083333,53.458333,10.625,0.194440197,71.291667,56.041667
2013-05-27,15.16666667,0.272205704,70.791667,60,39.5,0.643611924,74.416667,63.666667
2013-05-28,15.25,0.383569287,69.958333,66.083333,15.83333333,0.482018222,79.25,69.875
2013-05-29,16.41666667,0.844371265,69.791667,72.5,12.45833333,0.175906588,76.25,77.291667
2013-05-30,14.08333333,0.227133268,72.25,68.958333,11.79166667,0.175906588,74.833333,73.916667
2013-05-31,12.875,0.100258576,71.666667,65.625,13.73913043,0.443500753,74.583333,71.083333
2013-06-01,8.173913043,0.16598409,70.125,65.541667,10.91666667,0.197074969,74.625,73.416667
2013-06-02,9.083333333,0.159485503,69.416667,67.875,10.41666667,0.197313727,77.75,73.541667
2013-06-03,10.16666667,0.322867011,70.5,66.541667,10.79166667,0.175906588,76.541667,74.791667
2013-06-04,11.83333333,0.191426808,70.875,65.041667,9,0.260184837,76.583333,71
2013-06-05,10,0.110576759,65.291667,76.666667,8.833333333,0.095126725,75.041667,79.291667
2013-06-06,8.75,0.050404729,66.208333,72.916667,7.083333333,0.175906588,73.041667,72.583333
2013-06-07,8.416666667,0.054832801,64.625,73.625,5.708333333,0.175906588,72.166667,74.5
2013-06-08,12.75,0.09219439,62.375,76.875,14.16666667,0.090291376,71.625,79.291667
2013-06-09,15.58333333,0.037393188,63,77.416667,10.91666667,0.175906588,69.75,77.041667
2013-06-10,13.58333333,0.138813696,65.666667,70.625,5.583333333,0.092806348,68,72
2013-06-11,12.25,0.130187373,65.583333,72.291667,4.208333333,0.267321788,68.375,77.291667
2013-06-12,10.79166667,0.067722912,65.958333,66.75,6.666666667,0.087403011,70.083333,74.875
2013-06-13,10,0.064037666,67.625,57.666667,7.75,0.112267443,68.958333,65.375
2013-06-14,8.304347826,0.186683447,64.166667,70.791667,11.47826087,0.144480198,69.913043,74.875
2013-06-15,8.416666667,0.121478687,64.625,69.625,9.583333333,0.175906588,66.25,72.458333
2013-06-16,10,0.121478687,66.5,66.625,13.125,0.085338502,64.875,68.708333
2013-06-17,9.434782609,0.093803907,65.25,69.833333,7.708333333,0.094961818,64.625,72.041667
2013-06-18,10.70833333,0.129526693,64.625,70.541667,13.29166667,0.209466143,67.291667,71.916667
2013-06-19,10.54166667,0.121694461,66.708333,69.166667,12.16666667,0.123217656,67.75,72.5
2013-06-20,10.625,0.121478687,67.291667,69.416667,10.66666667,0.175906588,69.416667,74.291667
2013-06-21,11.70833333,0.047080149,68.875,66.458333,10.45833333,0.175906588,70.75,73.208333
2013-06-22,10.625,0.100339085,72.291667,59.791667,8.458333333,0.069058304,71.208333,71
2013-06-23,10.25,0.110576758,72.291667,62.25,7.166666667,0.100821555,71.833333,69.5
2013-06-24,13.70833333,0.107004055,75.333333,51.333333,9.166666667,0.106795331,72.333333,60.125
