Datetime,PM_26,AOD_26,Temp_26,Humi_26,PM_19,AOD_19,Temp_19,Humi_19
2013-04-26,5.227272727,0.175184346,63.708333,62,4.25,0.080787283,63.708333,54.25
2013-04-27,4.086956522,0.175184346,65.125,49.75,5.708333333,0.185713821,65.125,43.5
2013-04-28,4.652173913,0.175184346,67.125,42.541667,7.833333333,0.18912252,67.125,59.5
2013-04-29,4.909090909,0.175184346,67.916667,40.25,8.666666667,0.250603152,67.916667,66.416667
2013-04-30,5.909090909,0.175184346,71.791667,37.625,10.29166667,0.150857337,71.791667,72.458333
2013-05-01,5.458333333,0.175184346,63.291667,61,7.625,0.185713821,63.291667,74
2013-05-02,2.75,0.175184346,63.666667,76.541667,1,0.185713821,63.666667,77.541667
2013-05-03,2.105263158,0.175184346,67.666667,70.833333,0.588235294,0.185713821,67.666667,77.541667
2013-05-04,3.588235294,0.175184346,75.25,59.083333,0.75,0.130903819,75.25,71
2013-05-05,2.4,0.175184346,80.333333,45.333333,2.782608696,0.156588844,80.333333,71.25
2013-05-06,5.090909091,0.175184346,83.833333,29.916667,5.166666667,0.113306974,83.833333,71.25
2013-05-07,2.5,0.175184346,86.375,25.25,6.083333333,0.185713821,86.375,67
2013-05-08,2.708333333,0.25459713,86,31.375,10.83333333,0.29422472,86,67.958333
2013-05-09,3.652173913,0.516687292,77.166667,24.5625,12.52380952,0.185713821,77.166667,76.173913
2013-05-10,7.791666667,0.313205997,76.541667,41.708333,6.375,0.260079238,76.541667,79.916667
2013-05-11,5.608695652,0.272143593,77.375,39.958333,3.47826087,0.497299092,77.375,80.791667
2013-05-12,3.333333333,0.236908713,74.916667,40.833333,2.65,0.301491991,74.916667,80.041667
2013-05-13,7.916666667,0.175184346,67.666667,55.833333,8.291666667,0.173573713,67.666667,79.125
2013-05-14,8.791666667,0.175184346,63.291667,61.458333,9.375,0.201589664,63.291667,77.25
2013-05-15,5.454545455,0.175184346,64.625,53.125,5.041666667,0.136012195,64.625,75.416667
2013-05-16,4.5,0.175184346,70.333333,42.666667,5.954545455,0.129756666,70.333333,74.208333
2013-05-17,4.80952381,0.175184346,74.625,30.416667,3.458333333,0.185090466,74.625,74.25
2013-05-18,4.304347826,0.175184346,71.25,47.375,3.333333333,0.185713821,71.25,76.5
2013-05-19,4.952380952,0.175184346,69.708333,58.583333,3.636363636,0.09012261,69.708333,75.708333
2013-05-20,8.217391304,0.175184346,66.75,46.208333,4.5,0.232043788,66.75,78.208333
2013-05-21,4.833333333,0.175184346,68.75,37.666667,5.954545455,0.150857337,68.75,77.958333
2013-05-22,4.260869565,0.175184346,69.166667,38.75,7.291666667,0.188148574,69.166667,64.041667
2013-05-23,6.652173913,0.175184346,61.25,63.333333,5.9,0.136574523,61.25,66.708333
2013-05-24,4.85,0.175184346,60.625,62.166667,3.047619048,0.101303008,60.625,70.416667
2013-05-25,5.666666667,0.175184346,64.916667,57,4.058823529,0.099371046,64.916667,68.75
2013-05-26,7.227272727,0.175184346,72.375,45.291667,4.75,0.17502363,72.375,71.291667
