Datetime,PM_13,AOD_13,Temp_13,Humi_13,PM_10,AOD_10,Temp_10,Humi_10
2013-04-26,2.739130435,0.180833121,62,47.73913,3.833333333,0.221571013,62,47.73913
2013-04-27,3.916666667,0.171991623,61.958333,45.791667,4.541666667,0.250524208,61.958333,45.791667
2013-04-28,5.25,0.29086636,63.75,46.458333,4.375,0.349822845,63.75,46.458333
2013-04-29,5.708333333,0.378575356,64.083333,48.583333,6.083333333,0.250524208,64.083333,48.583333
2013-04-30,6.916666667,0.121497305,66.708333,50.041667,10.45833333,0.210951524,66.708333,50.041667
2013-05-01,4.695652174,0.234527908,64.708333,56.5,4.041666667,0.250524208,64.708333,56.5
2013-05-02,3.416666667,0.234527908,64.25,58.666667,4.333333333,0.250524208,64.25,58.666667
2013-05-03,2.5625,0.234527908,68.909091,59.318182,4.916666667,0.250524208,68.909091,59.318182
2013-05-04,3.238095238,0.371570478,71.863636,61,3.708333333,0.402047136,71.863636,61
2013-05-05,4.045454545,0.234527908,73.166667,57.833333,4.166666667,0.250524208,73.166667,57.833333
2013-05-06,4.458333333,0.143977483,77.125,58.541667,7.5,0.096113516,77.125,58.541667
2013-05-07,4.166666667,0.245426217,79.041667,56.458333,8.791666667,0.250524208,79.041667,56.458333
2013-05-08,5.125,0.27858964,73.791667,58.041667,10.54166667,0.250524208,73.791667,58.041667
2013-05-09,7.083333333,0.468746116,75.208333,58.291667,7.869565217,0.531748582,57.458333,89.166667
2013-05-10,8,0.481066797,74.5,60.458333,10.04166667,0.385434591,60.916667,86.666667
2013-05-11,7.041666667,0.373522098,73.583333,59,7.208333333,0.258069233,60.875,88.25
2013-05-12,7.5,0.220502284,76.458333,59.333333,13.04166667,0.189851525,62.25,76.958333
2013-05-13,13.41666667,0.334483065,65.333333,52.416667,18.79166667,0.250524208,55.125,87.75
2013-05-14,11.75,0.247049164,64.75,52.208333,14.08333333,0.250524208,55.625,88.541667
2013-05-15,10.875,0.288180731,64.956522,52.782609,10.66666667,0.330694475,56.833333,88.666667
2013-05-16,8.041666667,0.223758104,65.75,54.166667,7.375,0.266695475,57.541667,88.666667
2013-05-17,8.833333333,0.146574144,70,56.5,7.5,0.146664883,54.458333,92.958333
2013-05-18,6.47826087,0.211028758,65.5,55.583333,5.166666667,0.15406797,54.208333,93.916667
2013-05-19,4.916666667,0.273756225,63.75,53.583333,6.608695652,0.330124524,52.75,94
2013-05-20,11.45833333,0.441692451,64.5,52.208333,12.45833333,0.431026157,55.208333,88.625
2013-05-21,8.916666667,0.267530415,67.625,52,11.91666667,0.34331253,56.833333,88.041667
2013-05-22,9.75,0.208628565,64.125,54.5,12.25,0.214261492,53.583333,92.041667
2013-05-23,6.708333333,0.122407967,62.583333,53.083333,7.041666667,0.250524208,53.916667,92.25
2013-05-24,4.375,0.309695694,63.291667,52.416667,4.416666667,0.201826029,56.166667,92.333333
2013-05-25,6.458333333,0.201983541,63.583333,54.166667,6.041666667,0.341255146,56.416667,91.791667
2013-05-26,7.375,0.333915986,66,54.083333,9.666666667,0.4447785,55.375,93.25
2013-05-27,11.125,0.318516312,65.833333,54.875,12.70833333,0.395667323,55.083333,92.5
2013-05-28,11.41666667,0.343072347,66.333333,54.791667,14.75,0.383005945,54.833333,92.75
2013-05-29,11.625,0.23026351,65.583333,53.833333,11.125,0.296171791,56.833333,87.416667
2013-05-30,8,0.234527908,66.238095,56.285714,7.541666667,0.250524208,59.208333,89.166667
2013-05-31,5,0.234527908,68.4,57.3,5.416666667,0.250524208,58.541667,91.041667
2013-06-01,3.181818182,0.176380456,70.818182,54.772727,4.954545455,0.347411029,57.041667,91.25
2013-06-02,4.25,0.157723976,67.666667,56.208333,4.75,0.280464955,55.333333,93.125
2013-06-03,5.434782609,0.143931738,66.333333,56.541667,5.291666667,0.176530927,55.958333,93.25
2013-06-04,7,0.261766547,65.375,55.666667,6.083333333,0.26857248,55.833333,91.916667
2013-06-05,7.166666667,0.31330326,64.583333,53.916667,7.041666667,0.349452276,54.083333,93.291667
2013-06-06,23,0.435029055,64.347826,52.73913,24.95238095,0.419358862,55.5,90.333333
2013-06-07,20.875,0.321858669,64.375,53.333333,25.875,0.349711684,54.958333,91.916667
2013-06-08,14.25,0.172815106,64.291667,52.125,13.33333333,0.188026676,56.75,89.333333
2013-06-09,7.083333333,0.210023701,63.541667,51.333333,7.916666667,0.250524208,63.541667,51.333333
2013-06-10,7.166666667,0.322867011,63.791667,52.458333,9.75,0.279510951,63.791667,52.458333
2013-06-11,12.41666667,0.226796757,63.25,53.083333,9.666666667,0.189365659,63.25,53.083333
2013-06-12,11.95833333,0.239178519,62.291667,53.291667,8.875,0.228477122,62.291667,53.291667
2013-06-13,6.291666667,0.128893341,63.5,53.708333,5.916666667,0.163916984,63.5,53.708333
2013-06-14,7.875,0.401756803,63.458333,53.625,6.708333333,0.250524208,63.458333,53.625
2013-06-15,4.625,0.264882434,65.291667,53.916667,3.652173913,0.333537701,65.291667,53.916667
2013-06-16,2.8,0.421265919,64.375,54.541667,2.913043478,0.370487612,64.375,54.541667
2013-06-17,5.375,0.42975867,63.958333,53.875,3.708333333,0.395088273,63.958333,53.875
2013-06-18,4.5,0.215012694,64.5,55.541667,2.583333333,0.270236062,64.5,55.541667
2013-06-19,4.791666667,0.23293165,64.916667,56.125,4.333333333,0.190215562,64.916667,56.125
2013-06-20,6.166666667,0.200050244,68.2,54.95,8.541666667,0.197552346,68.2,54.95
2013-06-21,9.041666667,0.334483065,69.761905,53,9.375,0.31340051,69.761905,53
2013-06-22,8.208333333,0.207229282,67.5,55.375,10.25,0.250524208,67.5,55.375
2013-06-23,2.818181818,0.088880702,71.416667,61.375,4.5,0.135166761,71.416667,61.375
2013-06-24,2.578947368,0.105329159,69.875,59.666667,3.958333333,0.204065479,69.875,59.666667
2013-06-25,3.434782609,0.234527908,67.041667,56.916667,5.75,0.250524208,67.041667,56.916667
2013-06-26,6.625,0.699000768,73.5,57.083333,10.20833333,0.250524208,73.5,57.083333
2013-06-27,11.20833333,0.467128419,74.083333,57,11.7826087,0.510004863,74.083333,57
2013-06-28,4.916666667,0.333045644,69.916667,56.458333,7.363636364,0.297930916,69.916667,56.458333
2013-06-29,4.25,0.161447206,65.5,54.583333,7.166666667,0.181267038,65.5,54.583333
2013-06-30,5.5,0.138255409,64.625,54.666667,6.708333333,0.258492959,64.625,54.666667
2013-07-01,6.608695652,0.281825344,64.166667,54.458333,7.125,0.250524208,64.166667,54.458333
2013-07-02,4.47826087,0.31340051,67.083333,55.708333,6.666666667,0.255945933,67.083333,55.708333
2013-07-03,1.25,0.111730728,69.75,59.416667,3.458333333,0.100660849,69.75,59.416667
2013-07-04,2.5,0.105591634,66.958333,55.875,2.375,0.087744995,66.958333,55.875
2013-07-05,3.217391304,0.113794705,67.434783,54.565217,6.958333333,0.250524208,67.434783,54.565217
2013-07-06,2.173913043,0.185948978,68.833333,59.416667,4.291666667,0.252532311,68.833333,59.416667
2013-07-07,2.473684211,0.259762329,69.583333,60.583333,2.708333333,0.250524208,69.583333,60.583333
2013-07-08,2,0.103377731,72.5,59.041667,4.916666667,0.119517883,72.5,59.041667
2013-07-09,2.291666667,0.108615615,69.125,56.958333,4,0.103218795,69.125,56.958333
