Datetime,Imputed_PM25_15,Imputed_AOD_15,NDVI_2019_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,RHDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15
2019-04-06 00:00,99.8125,0.593,0.194618817,2.503,301.1003418,50.38059235,2.116900921,76.85562134,983.3467188,376.5718994
2019-04-07 00:00,159.4772727,0.663410763,0.188,0.58,299.9682007,58.32714462,2.677393913,101.8537598,982.2110938,415.4003906
2019-04-08 00:00,80.15625,0.7,0.184443364,2.7835,300.5958862,55.93001938,2.572207689,92.94926453,982.5611719,507.6321106
2019-04-09 00:00,101.2261905,0.5415,0.183496046,2.3185,300.9085693,51.3187027,1.877940893,35.36061478,982.4216406,592.8688354
2019-04-10 00:00,95,0.3155,0.184475763,2.412,301.7333069,43.55122375,1.952165365,311.7776489,983.8382813,505.4573364
2019-04-11 00:00,72.17708333,0.442,0.186700233,2.304,302.4835815,35.05250549,2.292377472,326.7841187,983.3914063,622.5205078
2019-04-12 00:00,43.71875,0.23,0.189487174,2.9505,301.9442749,38.41765594,2.436954021,347.4816895,983.5563281,528.3936157
2019-04-13 00:00,45.20833333,0.234,0.192154303,2.672,302.2070313,40.12532806,3.038018703,330.5996704,984.5629688,660.6925049
2019-04-14 00:00,43.51136364,0.3755,0.194019339,2.465,303.2056885,34.89472961,3.682674408,326.3144531,984.2851563,752.3056641
2019-04-15 00:00,40.0326087,0.223,0.1944,2.209,304.0308228,32.37424469,3.223712444,304.0981445,982.6284375,703.3724365
2019-04-16 00:00,29.52173913,0.663410763,0.192811007,0.309,299.7020874,52.27667999,3.958257675,27.74791718,985.1992188,638.2016602
2019-04-17 00:00,29.10227273,0.663410763,0.189555098,0.8665,295.3838196,77.0273056,3.16766119,131.322876,986.5003125,665.5263062
2019-04-18 00:00,40.92708333,0.663410763,0.185132017,2.4235,295.5702515,69.67086029,1.882075071,339.7390137,987.4790625,624.8955078
2019-04-19 00:00,62.13636364,0.305748903,0.180041505,2.173,297.2268066,59.39727783,1.990887403,312.0640869,985.1785156,690.8490601
2019-04-20 00:00,107.3125,0.663410763,0.174783304,1.195,299.0192261,52.89657593,1.849890232,322.2294312,982.7648438,828.8920898
2019-04-21 00:00,120.2708333,0.663410763,0.169857159,2.6155,300.8835144,50.77984619,1.952201128,334.2470703,981.2403125,836.1339111
2019-04-22 00:00,88.83333333,0.2745,0.16576281,2.722,301.881958,44.95404053,2.415076494,327.2475891,981.1275,817.0809937
2019-04-23 00:00,94.63541667,0.441520333,0.163,2.356,303.4321289,42.36779785,2.121340275,343.5531311,981.9695313,674.8466797
2019-04-24 00:00,112.6979167,0.6125,0.161909679,2.668,304.6277771,40.52544403,2.570655823,94.4269104,983.0905469,751.2200928
2019-04-25 00:00,80.26136364,0.6325,0.162197624,2.98,303.9195557,42.87560272,2.521024227,73.1834259,982.9225,638.343811
2019-04-26 00:00,80.47916667,0.344621397,0.163410819,2.278,305.2071228,32.47801971,3.82552886,332.2495117,982.181875,1036.542114
2019-04-27 00:00,107.5520253,0.165,0.165096249,1.4965,305.5480957,23.18465042,4.849038124,317.1272888,981.619375,1043.416992
2019-04-28 00:00,107.5520253,0.2555,0.166800898,1.1835,305.9931641,20.61154556,4.919827938,321.0991211,980.506875,1085.140381
2019-04-29 00:00,107.5520253,0.284,0.16807175,1.6075,305.9985352,20.74150085,3.244112015,334.4848633,979.4828125,878.7487793
