Datetime,Imputed_PM25_15,Imputed_AOD_15,NDVI_2019_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,RHDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15,Imputed_PM25_36,Imputed_AOD_36,NDVI_2019_36,CWVDailyMean_2019_36,TempDailyMean_2019_36,RHDailyMean_2019_36,WSDailyMean_2019_36,WDDailyMean_2019_36,PressureDailyMean_2019_36,BLHDailyMean_2019_36,Imputed_PM25_22,Imputed_AOD_22,NDVI_2019_22,CWVDailyMean_2019_22,TempDailyMean_2019_22,RHDailyMean_2019_22,WSDailyMean_2019_22,WDDailyMean_2019_22,PressureDailyMean_2019_22,BLHDailyMean_2019_22,Imputed_PM25_28,Imputed_AOD_28,NDVI_2019_28,CWVDailyMean_2019_28,TempDailyMean_2019_28,RHDailyMean_2019_28,WSDailyMean_2019_28,WDDailyMean_2019_28,PressureDailyMean_2019_28,BLHDailyMean_2019_28,Imputed_PM25_45,Imputed_AOD_45,NDVI_2019_45,CWVDailyMean_2019_45,TempDailyMean_2019_45,RHDailyMean_2019_45,WSDailyMean_2019_45,WDDailyMean_2019_45,PressureDailyMean_2019_45,BLHDailyMean_2019_45
2019-04-03 00:00,104.8863636,0.1575,0.227282565,1.679,299.4420776,39.23792267,2.456037521,322.4866638,984.1659375,519.0177002,110.8541667,0.1945,0.17756668,1.6155,299.5328064,38.73844528,2.450428963,323.1534119,984.2066406,526.3430176,115.6986118,0.1775,0.16449203,1.578,299.6869812,38.07472992,2.426841259,323.5280457,984.1992969,532.1011963,116.1770833,0.212,0.13222377,1.6365,299.663147,38.29051208,2.424274206,323.4503784,984.0526563,531.3759155,123.25,0.169,0.160813204,1.664,299.7506104,37.81324768,2.415413618,323.7190552,984.1934375,539.7593384
2019-04-04 00:00,140.8333333,0.518722798,0.21495433,2.249,300.874176,45.61709213,1.678276181,24.68826675,984.6767969,508.1426392,126.7708333,0.4275,0.178733577,2.1955,300.9759216,45.08901978,1.677881598,27.65045547,984.7159375,516.0223999,122.70875,0.3075,0.158766977,2.1755,301.1495361,44.36336899,1.671806931,31.60515594,984.69625,521.9245605,135.3645833,0.327294598,0.131621471,2.1535,301.1257324,44.60238647,1.667578697,29.92145157,984.55125,518.5657959,125.0909091,0.285,0.163015071,2.0855,301.2235718,44.08337021,1.670187473,32.98372269,984.6873438,527.7657471
2019-04-05 00:00,138.09375,1.032459118,0.203835003,2.592,302.0380249,46.79706192,1.324743986,320.2586365,983.5519531,445.1607666,136.6125,0.6945,0.179863713,2.4585,302.1393127,46.06262589,1.28252244,321.8550415,983.5942188,449.1525879,120.61375,0.739,0.15345314,2.384,302.325531,45.30080795,1.252321482,327.4998474,983.5803906,433.7651367,148.875,0.6265,0.130539026,2.4005,302.308075,45.78549194,1.266030073,326.6710815,983.4334375,430.2595825,135.75,0.603,0.165324212,2.359,302.4069519,45.02628326,1.238411903,329.5146179,983.573125,432.9016418
2019-04-06 00:00,99.8125,0.593,0.194618817,2.503,301.1003418,50.38059235,2.116900921,76.85562134,983.3467188,376.5718994,109.625,0.4595,0.180978662,2.4445,301.1761475,49.84656906,2.100370169,76.60499573,983.3671875,386.5936279,104.9308333,0.449,0.148935741,2.4625,301.2939148,49.17032623,2.144130707,73.43756104,983.3403906,389.6674805,145.5416667,0.664262693,0.12904301,2.4175,301.2675781,49.69089127,2.157512665,73.01598358,983.2132031,384.8260193,121.5454545,0.3795,0.167649547,2.4285,301.3435059,48.97678375,2.155249834,72.49945068,983.3314844,397.4913635
2019-04-07 00:00,159.4772727,0.663410763,0.188,0.58,299.9682007,58.32714462,2.677393913,101.8537598,982.2110938,415.4003906,169.7727273,0.664731357,0.1821,0.885,299.9945984,57.68130112,2.630833864,100.8160553,982.2383594,405.8771057,161.95,0.622139815,0.1456,1.1645,300.1019287,57.46224594,2.663841486,99.18387604,982.206875,399.2609863,184.0454545,0.664262693,0.1272,1.389,300.1114502,58.16998291,2.711394787,99.856987,982.07125,413.8770142,183.6666667,0.65591784,0.1699,1.3605,300.1529236,57.42098236,2.676854134,98.76078033,982.1955469,404.299408
2019-04-08 00:00,80.15625,0.7,0.184443364,2.7835,300.5958862,55.93001938,2.572207689,92.94926453,982.5611719,507.6321106,111.8958333,0.64,0.183229985,2.6375,300.6433716,55.58322144,2.597424507,92.92900848,982.5867188,509.6900635,76.78166667,0.503,0.143719653,2.583,300.7490234,55.17288971,2.598537922,93.91995239,982.5447656,504.7209167,134.8181818,0.4795,0.125081935,2.6225,300.7086792,55.46250153,2.562793255,94.50072479,982.41125,502.7238464,78.54166667,0.474,0.17198688,2.5635,300.7832947,55.03647232,2.58933568,94.49402618,982.530625,504.7741699
2019-04-09 00:00,101.2261905,0.5415,0.183496046,2.3185,300.9085693,51.3187027,1.877940893,35.36061478,982.4216406,592.8688354,124.5394737,0.581,0.184293612,2.3295,300.9424438,51.1215744,1.875582576,40.26217651,982.4615625,598.791626,120.3873913,0.455,0.143122495,2.2385,301.0616455,50.9259491,1.889237404,46.99848938,982.4346094,598.420166,132.2727273,0.428,0.122782216,2.213,301.0575562,51.09893036,1.883276105,44.59339905,982.2870313,595.3400269,134.1363636,0.4425,0.173831036,2.232,301.1096802,50.84514618,1.889572263,48.9276886,982.4227344,601.6290894
2019-04-10 00:00,95,0.3155,0.184475763,2.412,301.7333069,43.55122375,1.952165365,311.7776489,983.8382813,505.4573364,105.186553,0.326,0.185196564,2.399,301.7529602,43.41070938,1.950674534,314.2732239,983.8879688,520.7807617,99.35458333,0.409,0.14352484,2.3435,301.8416138,43.28522491,1.925059438,316.5782471,983.8839844,502.7253418,125.1818182,0.429,0.120399607,2.2485,301.8635864,43.28800201,1.914672613,314.9989929,983.7285156,491.4624329,113.75,0.4195,0.175355705,2.2985,301.8858643,43.19489288,1.91371417,317.4570313,983.878125,503.8916016
2019-04-11 00:00,72.17708333,0.442,0.186700233,2.304,302.4835815,35.05250549,2.292377472,326.7841187,983.3914063,622.5205078,80.60416667,0.553,0.18584452,2.3215,302.5322266,34.87170029,2.271101713,327.9394531,983.4395313,640.5469971,72.2575,0.392465534,0.144642998,2.3565,302.6238403,35.1597023,2.23128891,329.3425903,983.433125,652.2406006,95.18181818,0.458997547,0.118032874,2.268,302.6150513,35.6002121,2.252996683,328.7974243,983.2788281,639.4827881,75.16666667,0.377,0.176484123,2.324,302.6662292,35.30997086,2.220650911,329.8693542,983.4267969,657.7223511
2019-04-12 00:00,43.71875,0.23,0.189487174,2.9505,301.9442749,38.41765594,2.436954021,347.4816895,983.5563281,528.3936157,55.13636364,0.3865,0.186143161,2.902,301.9826965,38.25110245,2.423846483,348.6839905,983.6075,541.3417358,54.55722222,0.3325,0.146193281,2.947,302.0707092,37.94689178,2.401992083,350.5656128,983.5879688,525.132019,89.7,0.31,0.115780782,2.9275,302.0689087,37.99219513,2.408771515,349.9293823,983.4285938,524.4866333,55.20833333,0.3335,0.177139525,2.9405,302.1132813,37.80653,2.391858101,351.0924683,983.5767969,535.4487305
2019-04-13 00:00,45.20833333,0.234,0.192154303,2.672,302.2070313,40.12532806,3.038018703,330.5996704,984.5629688,660.6925049,60.25,0.3555,0.185998167,2.695,302.2214661,40.10054779,3.006808996,331.9815063,984.6260938,664.9306641,115.6986118,0.269,0.147892001,2.692,302.375946,39.76187897,2.948978662,332.9610901,984.6046094,677.6601563,72.16666667,0.3205,0.113742095,2.6535,302.4077759,39.78388214,2.953588009,331.6411743,984.4329688,685.8822632,56.53125,0.180896435,0.177245148,2.6875,302.4421387,39.63738632,2.922846079,333.0900574,984.5914844,690.5737915
2019-04-14 00:00,43.51136364,0.3755,0.194019339,2.465,303.2056885,34.89472961,3.682674408,326.3144531,984.2851563,752.3056641,53.04166667,0.4735,0.18531522,2.4925,303.2062378,34.9711113,3.64088726,327.2806091,984.3557813,762.4034424,49.30416667,0.4215,0.149455471,2.4355,303.3583984,34.4664917,3.647398472,329.2455139,984.3283594,763.2521973,88.54166667,0.664262693,0.11201558,2.418,303.4062195,34.21841812,3.693856239,328.7892456,984.1440625,760.394104,53.41666667,0.65591784,0.176724228,2.433,303.4256592,34.23960114,3.654853344,329.8560791,984.3101563,770.2910767
2019-04-15 00:00,40.0326087,0.223,0.1944,2.209,304.0308228,32.37424469,3.223712444,304.0981445,982.6284375,703.3724365,57.52173913,0.362,0.184,2.249,304.0455627,32.41067123,3.179942369,304.398407,982.6892188,705.0142212,57.27208333,0.233,0.1506,2.3065,304.1604919,31.97975731,3.204902887,304.7174072,982.693125,712.0599365,84.95454545,0.295288286,0.1107,2.182,304.1871948,31.78966141,3.252864838,304.7601929,982.5272656,721.0205078,59.29166667,0.218,0.1755,2.253,304.2126465,31.79095268,3.217746735,304.8103027,982.6874219,724.1767578
2019-04-16 00:00,29.52173913,0.663410763,0.192811007,0.309,299.7020874,52.27667999,3.958257675,27.74791718,985.1992188,638.2016602,44.47826087,0.664731357,0.182025379,0.303,299.6924744,52.47979736,3.937396765,35.66001129,985.2322656,648.600708,39.37714286,0.622139815,0.151125824,0.208,299.8226318,52.08465958,3.914424181,40.80223465,985.2152344,657.206665,65.47368421,0.664262693,0.10987826,0.244,299.8644409,51.70380402,3.939931393,32.89651108,985.0785938,647.826416,35.35714286,0.65591784,0.173564694,0.2555,299.8742371,51.88938141,3.910960913,41.42176819,985.2101563,658.4940186
2019-04-17 00:00,29.10227273,0.663410763,0.189555098,0.8665,295.3838196,77.0273056,3.16766119,131.322876,986.5003125,665.5263062,29.75,0.664731357,0.179632993,0.873,295.3843384,77.13230896,3.150811195,131.897522,986.5171094,663.053772,30.46368421,0.622139815,0.151168865,1.289,295.4805603,76.73955536,3.130323648,134.1491394,986.4925781,670.1849365,28.75,0.664262693,0.10956982,1.079,295.4813538,76.56121826,3.136823654,134.3952026,986.3725,673.7975464,28.21428571,0.65591784,0.171186512,1.34,295.5056763,76.60583496,3.119408131,135.0876465,986.4884375,672.0527954
2019-04-18 00:00,40.92708333,0.663410763,0.185132017,2.4235,295.5702515,69.67086029,1.882075071,339.7390137,987.4790625,624.8955078,40.77272727,0.664731357,0.177131671,2.3155,295.5868835,69.42640686,1.888979912,339.4311829,987.5333594,627.5397339,43.71375,0.438995151,0.150948968,2.6425,295.5801086,69.78529358,1.885084152,339.3316956,987.5064063,638.7889404,53,0.499174858,0.109778278,2.4865,295.5050049,70.71255493,1.873093963,339.588501,987.3421875,634.6238403,45.65909091,0.492488224,0.16870265,2.7775,295.5573425,70.16660309,1.878507376,339.4987488,987.4942969,638.7492676
2019-04-19 00:00,62.13636364,0.305748903,0.180041505,2.173,297.2268066,59.39727783,1.990887403,312.0640869,985.1785156,690.8490601,58.875,0.664731357,0.17483024,2.4915,297.2396545,59.09602356,1.998984575,312.105011,985.2385156,694.0058594,79.90875,0.622139815,0.150685979,1.7935,297.2406921,59.47246552,2.020390034,311.3973389,985.2316406,704.447998,89.16666667,0.460770317,0.110507233,2.569,297.1759033,60.64796448,2.016798973,311.6004639,985.0653125,703.8215942,86.3125,0.501243888,0.166450305,2.644,297.2242432,59.90691376,2.026896477,311.2674561,985.2248438,707.7966919
2019-04-20 00:00,107.3125,0.663410763,0.174783304,1.195,299.0192261,52.89657593,1.849890232,322.2294312,982.7648438,828.8920898,94.64583333,0.664731357,0.17303753,1.419,299.0306091,52.87151337,1.823482633,322.4781494,982.8145313,830.8253784,127.36625,0.622139815,0.150599743,1.688,299.0618286,53.0114212,1.804203391,320.6716919,982.8002344,844.3000488,87.85714286,0.664262693,0.111760285,1.301,298.9949341,53.78147125,1.821013212,320.2506714,982.6427344,845.2127686,146.5238095,0.65591784,0.164766671,1.989,299.0527954,53.3130188,1.797011495,319.911377,982.7923438,848.2332153
2019-04-21 00:00,120.2708333,0.663410763,0.169857159,2.6155,300.8835144,50.77984619,1.952201128,334.2470703,981.2403125,836.1339111,119.1704545,0.457743332,0.172062368,2.598,300.8746948,50.79465103,1.941094041,336.2397156,981.2853125,837.4057617,123.8825,0.420550856,0.150910104,2.417,300.9958496,50.28910828,1.928812623,333.745636,981.265625,864.1679688,113.3958333,0.397755468,0.11354103,2.5755,300.9910583,50.46039581,1.92971468,330.9960327,981.115,870.8366089,164.25,0.65591784,0.163988945,2.5305,301.0317688,50.17288971,1.921201944,332.3847656,981.2565625,875.0670776
2019-04-22 00:00,88.83333333,0.2745,0.16576281,2.722,301.881958,44.95404053,2.415076494,327.2475891,981.1275,817.0809937,107.1875,0.375204693,0.172213582,2.6855,301.9037781,44.84814072,2.398070812,327.3527222,981.1753906,822.9677124,108.0945833,0.353,0.151836908,2.597,302.0259399,44.56861877,2.415339947,327.7521973,981.1574219,856.1488037,112.2954545,0.363689676,0.115853069,2.601,302.0010376,45.06689453,2.435961008,328.0878296,981.0026563,857.1352539,128.6666667,0.65591784,0.164454323,1.827,302.0578918,44.64143372,2.41976285,327.966156,981.1480469,866.0704956
2019-04-23 00:00,94.63541667,0.441520333,0.163,2.356,303.4321289,42.36779785,2.121340275,343.5531311,981.9695313,674.8466797,110.7708333,0.664731357,0.1738,2.384,303.5108948,42.06980515,2.119235039,342.8848572,982.0003125,691.9407959,123.4166667,0.622139815,0.1536,2.357,303.7303162,41.37314606,2.159569025,340.9884644,981.9807031,731.9517822,119.4479167,0.664262693,0.1187,2.3845,303.7122803,41.6037674,2.167667866,341.8041992,981.8448438,724.5235596,130.7916667,0.65591784,0.1665,2.39,303.802887,41.1986351,2.168183088,340.6027222,981.9734375,744.6765747
2019-04-24 00:00,112.6979167,0.6125,0.161909679,2.668,304.6277771,40.52544403,2.570655823,94.4269104,983.0905469,751.2200928,111.6979167,0.664,0.176981001,2.6305,304.6473389,40.47200775,2.546810389,94.17053986,983.1132813,769.9260864,87.36217391,0.495,0.15630713,2.6125,304.8789368,39.44320679,2.546418905,94.98947144,983.0764063,805.5289917,106.5795455,0.664262693,0.122038227,2.5675,304.9278564,39.17658615,2.567158222,95.3396759,982.9475781,795.1482544,84.6875,0.627261343,0.170300634,2.594,304.9651489,39.05319977,2.547264338,95.29029846,983.0649219,818.6627808
2019-04-25 00:00,80.26136364,0.6325,0.162197624,2.98,303.9195557,42.87560272,2.521024227,73.1834259,982.9225,638.343811,85.29166667,0.854,0.181318167,2.962,303.9671936,42.48575211,2.508182764,72.7532196,982.9521094,650.3747559,81.73541667,0.814,0.15961767,2.93,304.2438965,41.46376801,2.494228601,72.48662567,982.8873438,681.3448486,105.6,0.707266066,0.125635379,2.911,304.2871704,41.63388443,2.490614414,72.91015625,982.7389063,678.0269165,80.91666667,0.8155,0.175380729,2.912,304.351532,41.14329147,2.476094961,72.48501587,982.8619531,694.2965698
2019-04-26 00:00,80.47916667,0.344621397,0.163410819,2.278,305.2071228,32.47801971,3.82552886,332.2495117,982.181875,1036.542114,85.27083333,0.4455,0.186223629,2.298,305.2461548,32.33400726,3.805848122,332.6913147,982.2442969,1047.638184,83.00904762,0.4805,0.163078896,2.2955,305.4155884,32.00491714,3.796237946,333.3708801,982.2110938,1083.590576,115.5833333,0.409729723,0.12921189,2.3075,305.4106445,32.19200134,3.819685459,333.1522217,982.0376563,1080.439819,87.02083333,0.408329544,0.181102248,2.292,305.4711609,31.95513916,3.795243263,333.5406494,982.1940625,1094.317749
2019-04-27 00:00,107.5520253,0.165,0.165096249,1.4965,305.5480957,23.18465042,4.849038124,317.1272888,981.619375,1043.416992,66.40909091,0.2635,0.191109519,1.529,305.5834961,23.08806419,4.807162762,317.7521057,981.6955469,1052.705078,67.31434783,0.2375,0.166238085,1.5195,305.7511902,22.76096535,4.792758465,318.3695068,981.6869531,1079.642578,126.7272727,0.3245,0.132488192,1.53,305.7696228,22.75189018,4.841748238,317.9782715,981.5028125,1076.109253,68.02272727,0.268,0.186827158,1.5325,305.8140869,22.65132141,4.794564724,318.5223083,981.6760156,1087.25354
2019-04-28 00:00,107.5520253,0.2555,0.166800898,1.1835,305.9931641,20.61154556,4.919827938,321.0991211,980.506875,1085.140381,71.48863636,0.375,0.195387969,1.1765,306.0386353,20.52452469,4.875836372,322.1393127,980.5801563,1098.634521,82.04416667,0.2825,0.168642513,1.1875,306.1967163,20.18326378,4.844245911,323.1522217,980.5684375,1128.672852,116.8421053,0.2835,0.135184721,1.261,306.1957092,20.17255592,4.888776302,322.3560181,980.3875,1122.841675,73.47727273,0.2995,0.191917424,1.2345,306.2527466,20.06962967,4.839756012,323.3451538,980.5564063,1138.288452
2019-04-29 00:00,107.5520253,0.284,0.16807175,1.6075,305.9985352,20.74150085,3.244112015,334.4848633,979.4828125,878.7487793,92.78125,0.3705,0.198471111,1.605,306.0397339,20.63614655,3.210754395,335.2875977,979.5314844,898.9552002,84.42894737,0.2875,0.169839457,1.567,306.1549683,20.44699287,3.147502899,335.2189026,979.5228125,929.0698242,105.4090909,0.353,0.137021909,1.615,306.1342773,20.52794266,3.16756916,334.2890625,979.3690625,918.8248901,90.72727273,0.3605,0.195735009,1.618,306.1936951,20.39481735,3.128427029,334.9894104,979.5157813,940.3768311
2019-04-30 00:00,107.5520253,0.663410763,0.168455789,1.8355,306.3614502,22.62111092,2.942217112,122.2559204,976.8285156,1123.420898,105.2395833,0.5485,0.199771078,1.8365,306.4003601,22.54955673,2.929950237,122.6140442,976.8469531,1129.725586,115.6986118,0.622139815,0.169376194,1.854,306.521698,22.16838264,2.933106899,127.9500122,976.8284375,1159.369629,109.6315789,0.664262693,0.137720191,1.8265,306.5498352,22.04693794,2.949680805,129.325882,976.7070313,1162.186035,91.55,0.65591784,0.19764188,1.8675,306.5782776,22.00852585,2.935089827,129.9528809,976.823125,1171.797974
2019-05-01 00:00,107.5520253,0.4165,0.1675,2.133,306.3080444,22.73861504,2.961694956,101.0541306,976.1379688,1118.712769,100.59375,0.43619992,0.1987,2.079,306.3247681,22.56175804,2.881838799,99.98036957,976.1621875,1145.603516,116.6717391,0.310422265,0.1668,2.018,306.366333,22.2747612,2.752625942,102.9086761,976.1219531,1157.989868,124.2083333,0.323575484,0.137,1.8425,306.3641663,22.37824249,2.816060066,104.4799042,975.9903125,1136.692627,111.8958333,0.323575484,0.197,1.9345,306.3824158,22.17435265,2.711881399,104.1361008,976.1092188,1161.368652
2019-05-02 00:00,107.5520253,0.697671878,0.164930551,2.5235,305.0545654,29.96429825,2.992690086,73.07556152,978.2717188,939.9290771,62.38043478,0.7565,0.194874249,2.3985,305.0678711,29.84166145,2.977659225,74.09111786,978.3058594,944.9152832,71.72695652,0.7085,0.161853663,2.369,305.1385498,29.83553886,2.941334486,72.98522949,978.2511719,945.9395752,103.8947368,0.664262693,0.134707111,2.3565,305.1312866,29.98661804,2.93694067,71.90299988,978.1025,940.406189,72.26041667,0.755089476,0.19343648,2.368,305.1630859,29.85209846,2.924172878,72.63917542,978.2298438,949.9107666
2019-05-03 00:00,107.5520253,0.3185,0.161190343,2.24,304.2434082,30.68971634,2.581575394,30.85110474,980.5019531,954.2735596,50.55208333,0.383,0.188727152,2.1565,304.2602539,30.61735153,2.594499111,31.29151535,980.5514063,975.2655029,48.12041667,0.3545,0.155062017,2.1415,304.355957,30.66910172,2.495399237,33.23801804,980.5125781,973.5613403,53.83333333,0.399574176,0.131188662,1.9165,304.3458862,30.86922836,2.426128387,33.47675705,980.3535938,955.8780518,57.47619048,0.402115025,0.187639011,1.878,304.3871155,30.73083496,2.435908318,33.97994232,980.4958594,974.1157227
2019-05-04 00:00,107.5520253,0.2685,0.156901464,1.3005,303.281311,23.4509201,3.183292866,318.0338135,982.0810938,1111.817383,105.186553,0.3525,0.180896275,1.3475,303.3236389,23.19334793,3.177809238,318.6434326,982.1410938,1125.130127,88.79291667,0.3235,0.147145408,1.341,303.494812,23.27789879,3.184245348,318.841156,982.1299219,1144.418701,126.3046019,0.4185,0.126917132,1.495,303.5476379,23.51529694,3.205455542,318.5635681,981.9609375,1137.03479,127.7001528,0.391,0.180560426,1.4045,303.5756226,23.33873177,3.192389488,318.9802246,982.120625,1150.019531
2019-05-05 00:00,107.5520253,0.1965,0.152685998,1.381,304.1140747,20.01649857,3.54882741,316.2262878,982.2517188,1246.661255,105.186553,0.332,0.172019184,1.422,304.1528015,19.89450836,3.511530161,316.1663513,982.3028125,1264.266846,136.3604167,0.267,0.138824181,1.3125,304.2436829,19.6195507,3.484199524,315.6343994,982.3145313,1279.826172,126.3046019,0.329042665,0.122364998,1.4275,304.2321167,19.64388466,3.525702953,315.7911377,982.1614063,1266.014648,127.7001528,0.307912674,0.173153561,1.3775,304.2747192,19.51692772,3.480819702,315.4740906,982.315,1282.55957
2019-05-06 00:00,107.5520253,0.241,0.149166033,1.226,304.462677,23.55546951,3.131597519,301.6281738,979.7410938,1142.194946,184.4545455,0.353,0.162733445,1.222,304.487915,23.43984032,3.120384455,301.2347107,979.7901563,1160.320801,163.97,0.3135,0.130818681,1.2035,304.6353149,22.97857285,3.123385906,299.7420654,979.7877344,1170.369873,126.3046019,0.3215,0.118004739,1.2245,304.6900635,22.87035179,3.131618977,300.1777954,979.6335938,1156.76416,178.7368421,0.334733807,0.166371252,1.231,304.7029114,22.75728798,3.125948906,299.3780212,979.783125,1173.267334
2019-05-07 00:00,107.5520253,0.7105,0.146963655,1.892,304.988739,21.04308701,2.778175831,305.7304382,978.5360938,832.3959961,184.9583333,0.7005,0.153676624,1.8755,305.0240479,20.86567307,2.757455826,305.8101501,978.5809375,847.6971436,160.4525,0.6385,0.123849254,1.8265,305.1100159,20.88640022,2.856566906,303.3797607,978.5760156,870.6781006,165.4583333,0.679,0.114308835,1.8275,305.1112061,21.07744217,2.907189369,303.0165405,978.42625,875.1152344,169.7083333,0.6495,0.161166331,1.843,305.1470032,20.91358757,2.899927855,302.4858398,978.570625,889.5475464
2019-05-08 00:00,184.6666667,0.4485978,0.146700948,1.5695,306.0945435,19.97772598,3.048901081,292.5814514,978.5164063,1117.757324,210.9479167,0.58734422,0.145486287,1.6145,306.1820679,19.69626999,3.040225267,291.7768555,978.5707031,1127.624268,196.8266667,0.54,0.118636245,1.642,306.2578125,19.8611927,3.097310781,290.7937317,978.575625,1138.770386,142.53125,0.664262693,0.111749762,1.686,306.1981201,20.22431946,3.121570826,291.8994141,978.4179688,1136.46582,196.3333333,0.65591784,0.158491636,1.689,306.2782288,19.97733688,3.120894432,290.7969055,978.5725781,1145.127319
2019-05-09 00:00,157.78125,0.51,0.149,1.592,306.3653259,20.40034485,4.062869072,280.041748,977.4515625,1099.401978,163.8854167,0.5595,0.1388,1.612,306.430481,20.16583252,4.062146187,279.6553345,977.5075,1112.185791,174.8383333,0.543760668,0.1159,1.7105,306.5637512,20.04348373,4.157835484,279.17276,977.5292969,1127.527954,139.3645833,0.530587212,0.1108,1.7965,306.548584,20.1607132,4.17732048,279.7996521,977.3735938,1122.205566,166.6818182,0.639,0.1593,1.8295,306.6139221,19.99259186,4.191049576,279.2131653,977.5322656,1134.228027
2019-05-10 00:00,85.51086957,0.6445,0.154251517,2.1735,307.2545776,19.91210175,4.569512367,281.0842896,978.4185938,1240.801147,104.0326087,0.7495,0.134126494,2.175,307.2846375,19.81425667,4.572622776,280.5022888,978.4791406,1246.972168,100.753913,0.638388108,0.116148921,2.1435,307.4336243,19.42295074,4.600197315,281.0114746,978.4866406,1264.868896,111.375,0.604801997,0.111774929,2.139,307.4442139,19.38336372,4.593080521,281.7640076,978.323125,1266.407715,108.5,0.610536211,0.164210475,2.1375,307.4877014,19.28518105,4.603804111,281.3031311,978.483125,1273.690796
2019-05-11 00:00,105.46875,0.663410763,0.161920691,2.0815,304.9286194,30.95141983,3.004107475,318.9414673,981.0560938,970.8692627,116.0833333,0.664731357,0.131459161,2.008,304.9387207,30.94886398,2.975900173,318.9605103,981.1230469,960.7158203,117.9404167,0.622139815,0.119043636,1.884,305.0622559,30.64956474,3.010184288,319.0710144,981.1044531,982.5114746,101.1458333,0.664262693,0.114361533,1.5885,305.1005859,30.50962067,3.051801682,319.3795776,980.9289063,1002.824219,120.5833333,0.65591784,0.172506978,1.611,305.1145325,30.5226841,3.025733232,319.1836243,981.0917188,995.0379639
2019-05-12 00:00,157.65625,0.663410763,0.171241334,2.5085,305.0161743,30.62174606,2.492444515,317.7055969,980.4258594,929.5303955,250.3125,0.664731357,0.130662559,2.5135,305.0585022,30.50723267,2.480333328,318.3615417,980.479375,931.0725098,203.2529167,0.622139815,0.124032831,2.2215,305.1272583,30.49863815,2.476868153,316.7590027,980.4745313,940.5685425,199.2916667,0.664262693,0.1180897,2.2415,305.1016846,30.6620636,2.493178129,315.8167725,980.3160156,947.2807007,200,0.65591784,0.18313964,2.4335,305.1439819,30.55218506,2.476475239,316.0530396,980.46875,948.0415039
2019-05-13 00:00,133.3645833,0.755290638,0.181447257,1.9065,304.973877,32.39511108,1.460247755,297.0059204,979.4148438,924.5389404,142.8068182,0.664731357,0.131601244,1.9765,305.037384,32.07435608,1.433161974,297.812561,979.4590625,930.3184814,161.6716667,0.622139815,0.130565192,2.256,305.0931396,32.63612747,1.406349897,294.837677,979.4546094,929.4085693,110.1363636,0.664262693,0.122489316,1.9225,305.0213318,33.59238052,1.430832386,293.7283325,979.3076563,922.7644043,206.4347826,0.65591784,0.195058596,2.0655,305.1014709,33.03347778,1.396045208,293.7456055,979.4507031,925.2293091
2019-05-14 00:00,57.17708333,0.413,0.191772273,3.115,302.907074,49.46721649,1.968375206,341.2307739,980.1377344,796.3721313,65.65625,0.4285,0.134139773,3.089,302.9211426,49.53930664,1.960703611,341.6862793,980.181875,802.6286621,57.97826087,0.3775,0.138089403,3.0195,303.0190125,49.03450012,2.001760244,339.7546692,980.1617969,798.9230957,54,0.407,0.127090267,3.108,303.0290527,48.78713226,2.021493673,338.7535095,980.009375,797.7315674,74.05434783,0.3485,0.207213977,3.0435,303.0620422,48.77880096,2.016839504,339.0432739,980.15125,803.2956543
2019-05-15 00:00,87.32954545,0.663410763,0.201450195,0.766,303.7717285,43.74219894,1.625038624,144.1703491,981.2757031,421.3995972,90.60416667,0.664731357,0.138142705,0.881,303.8074646,43.57853317,1.622239709,142.151474,981.3159375,424.7843018,89.64666667,0.622139815,0.146054152,0.8165,303.9153442,43.18195724,1.592464328,139.965744,981.3003906,425.5604553,75.20833333,0.664262693,0.131422441,0.4805,303.9007568,43.14893341,1.585756063,140.4861755,981.1584375,424.1206665,104.2083333,0.65591784,0.218555916,0.584,303.9549561,42.99345398,1.581662416,138.8937225,981.2940625,427.8245544
2019-05-16 00:00,67.82608696,0.663410763,0.209714833,0.5675,303.9941406,42.59867859,1.95299542,354.9967957,982.2248438,822.220459,83.48913043,0.664731357,0.143474594,0.7665,304.0037231,42.28894806,1.957446456,352.6681519,982.2720313,822.3806152,115.6986118,0.622139815,0.153908122,0.4095,304.1245117,41.82641602,1.951929569,354.6894836,982.2415625,838.7017822,82.04347826,0.664262693,0.135015723,0.3725,304.1407471,42.08486176,1.948220968,357.3796082,982.0839063,845.7470093,85.8125,0.65591784,0.228034546,0.355,304.1712341,41.71491623,1.949508667,355.5883789,982.2270313,847.9931641
2019-05-17 00:00,79.60869565,0.811016331,0.2158,3.043,301.5328369,56.03938293,2.249420643,297.2882996,982.1273438,663.727478,159,0.706902997,0.15,2.242,301.563446,55.64465714,2.240695953,297.724762,982.1772656,654.140625,99.91416667,0.648208232,0.1611,2.506,301.6621704,55.31295776,2.23775816,299.2617493,982.1641406,664.8067627,127.5238095,0.664262693,0.1374,1.799,301.6421509,55.74674225,2.247237206,299.1022339,982.008125,680.6834717,102.71875,0.65591784,0.2346,1.8485,301.6949158,55.26304245,2.23680234,299.6492615,982.1559375,672.9031372
