Datetime,Imputed_PM25_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15,Imputed_PM25_36,CWVDailyMean_2019_36,TempDailyMean_2019_36,RHDailyMean_2019_36,WSDailyMean_2019_36,WDDailyMean_2019_36,PressureDailyMean_2019_36,BLHDailyMean_2019_36,Imputed_PM25_22,CWVDailyMean_2019_22,TempDailyMean_2019_22,RHDailyMean_2019_22,WSDailyMean_2019_22,WDDailyMean_2019_22,PressureDailyMean_2019_22,BLHDailyMean_2019_22,Imputed_PM25_28,CWVDailyMean_2019_28,TempDailyMean_2019_28,WSDailyMean_2019_28,WDDailyMean_2019_28,PressureDailyMean_2019_28,BLHDailyMean_2019_28
2019-05-19 00:00,78.23958333,2.3655,303.8498535,3.1195364,307.5596619,982.2623438,971.1679077,86.16666667,2.3765,303.8618164,39.93915558,3.106571198,307.703125,982.3186719,973.2212524,97.2025,2.3645,303.9055176,39.96623611,3.11099124,307.7506409,982.3209375,973.649231,126.3046019,2.36,303.8843384,3.128292084,307.8919373,982.1613281,974.3630371
2019-05-20 00:00,102.28125,2.601,305.0787964,3.028915644,318.2235107,982.6675781,911.7655029,93.0625,2.5785,305.1000671,30.54089737,3.000038624,318.3779297,982.7239844,913.6867676,116.5759091,2.675,305.2149658,30.28337479,2.934487581,317.9498291,982.7198438,907.9354858,126.3046019,2.6785,305.2355347,2.948729515,317.8261719,982.5617188,912.3428955
2019-05-21 00:00,79.84375,2.935,305.8582153,2.763644218,301.3749695,981.3457813,998.4848633,88.52083333,2.953,305.8674316,29.33562851,2.743923187,301.1586914,981.4024219,1005.614319,97.73208333,2.9745,305.9463806,29.34790802,2.727183819,300.964325,981.405625,998.428833,126.3046019,2.971,305.9753418,2.749204159,301.3433228,981.2435938,996.0604858
2019-05-22 00:00,71,0.4605,305.8560791,2.457735538,244.8298645,979.7136719,677.4093018,75.625,0.413,305.875,32.82652664,2.407674074,244.4382324,979.7552344,681.3653564,84.80333333,0.605,305.9076538,32.92526627,2.378265619,245.3683472,979.776875,663.1558838,104.8695652,0.445,305.8953247,2.39265871,247.4949951,979.6365625,653.9150391
2019-05-23 00:00,121.0208333,1.3935,305.5177917,1.985080957,291.1201172,979.164375,796.4279785,124.75,1.3525,305.499115,38.80300522,1.957311034,289.9612122,979.2121875,808.7868042,116.9791667,1.747,305.5035706,39.65636444,1.919459462,289.1591797,979.2017188,827.4624023,126.3046019,1.715,305.4926758,1.934140682,290.014679,979.0485938,810.1974487
2019-05-24 00:00,47.325,2.4775,304.2903748,2.282212019,336.2288208,980.051875,446.0466309,55.19318182,2.452,304.2831116,47.33901978,2.268171787,336.1272278,980.1130469,448.5894165,45.16227273,2.8055,304.3506775,47.62624359,2.274979353,334.8695068,980.0832031,453.229248,60.63157895,3.655,304.3696899,2.281737328,334.7289429,979.91375,453.3113098
2019-05-25 00:00,37.09090909,2.811,304.3601685,4.007237434,303.6791687,979.7260938,1037.541748,46.22727273,2.829,304.3685608,40.13053894,3.979069948,304.0212097,979.7959375,1038.04126,47.32,2.8765,304.446106,40.00824356,3.96225667,304.3488159,979.8004688,1036.415527,61.05,2.8315,304.4703369,3.991062164,304.1613159,979.6271875,1038.215942
2019-05-26 00:00,62.63636364,2.182,305.0562439,3.421289444,304.8167114,978.4851563,822.0552979,65.04545455,2.279,305.0931396,32.70143127,3.409641743,305.3127136,978.5403125,822.7271729,55.99619048,2.198,305.1653442,32.70504379,3.395552635,305.0244446,978.5466406,824.8585205,63.86458333,2.195,305.1509094,3.405555248,304.4960938,978.3910938,827.2963867
2019-05-27 00:00,107.5520253,2.114,306.7316284,3.444891453,311.4374084,978.1,1149.231079,69.6875,2.1295,306.7675476,25.16654015,3.41869235,311.5069885,978.1578125,1156.856689,70.87666667,2.1525,306.8662109,25.08150101,3.406962633,311.1530457,978.149375,1159.767578,126.3046019,2.055,306.8661804,3.432677746,311.0527344,977.9867969,1158.930298
2019-05-28 00:00,107.5520253,1.5205,306.8359985,3.361014366,309.4445801,977.8071875,998.4031982,58.58695652,1.599,306.8772888,18.33518982,3.341995716,310.0296936,977.8635156,1002.958801,84.364,1.5705,306.9260864,18.38638878,3.336864471,309.7351685,977.8723438,1001.112915,126.3046019,1.571,306.9029541,3.362114668,309.2716675,977.7145313,1000.768677
2019-05-29 00:00,88.08333333,2.218,308.0702515,3.183089256,304.699707,976.4603125,1120.794189,85.94565217,2.238,308.1070557,20.49877357,3.161651134,305.2827454,976.5096875,1128.256104,90.27291667,2.225,308.1280518,20.41015625,3.157732487,305.8621216,976.5141406,1140.109375,100.673913,2.1515,308.110321,3.18123579,305.6430664,976.3635938,1139.282959
2019-05-30 00:00,109.1666667,1.9125,308.8147583,2.68406105,291.1543884,975.12,1164.27478,103.0434783,1.918,308.8206177,19.64009666,2.660518408,291.0122681,975.1676563,1174.244385,115.6986118,1.8615,308.8652649,19.5599308,2.653434753,291.1185303,975.1742188,1190.822998,126.8409091,1.908,308.8917542,2.675048113,291.7740479,975.0253906,1188.203857
2019-05-31 00:00,85.20833333,2.4235,308.7601318,2.342047453,275.8664551,975.3096875,953.8277588,105.186553,1.8755,308.85849,21.34578133,2.320652485,274.7871704,975.3328125,992.4571533,82.51708333,2.377,309.0089417,21.18601227,2.428967953,278.2631836,975.3375781,1021.721191,94,2.275,308.9572754,2.472297907,281.418335,975.2128125,999.4368286
2019-06-01 00:00,113.2604167,2.667,308.2736206,2.278722763,102.7151337,975.6020313,704.3777466,114.625,2.659,308.3876343,26.47082138,2.258607149,103.2634964,975.6170313,708.2467041,104.8568182,2.631,308.5987549,25.81646729,2.316964626,68.14324188,975.6030469,727.4411011,113.78125,2.5315,308.5153503,2.337956905,67.43152618,975.4865625,733.4068604
2019-06-02 00:00,73.29347826,3.0985,307.4259033,3.646875858,100.9648438,976.005,772.3788452,76.65909091,3.0685,307.5166626,41.78368759,3.603363991,101.0804672,976.0117188,789.0910034,76.54166667,3.0065,307.6421814,41.560215,3.575221062,99.99209595,975.9667969,803.2752075,72.76041667,2.948,307.5784302,3.603721619,99.84005737,975.8529688,793.0056763
2019-06-03 00:00,64.77272727,3.423,306.7808228,4.122574806,111.8256607,976.42875,762.5919189,87.90909091,3.4275,306.8833008,49.13498688,4.142215729,111.9948425,976.4210156,770.4407959,61.91458333,3.381,306.9971313,48.802845,4.135970116,112.23069,976.3796094,777.552002,54.15625,3.3325,306.9013672,4.111571312,112.1366119,976.28625,771.8065796
2019-06-04 00:00,51.72619048,2.426,307.6298218,3.193331242,117.9285736,976.4901563,645.2820435,65.35416667,3.499,307.7130432,45.14553833,3.215118647,117.9065399,976.5024219,653.2496948,55.96791667,3.1615,307.7406311,44.90029907,3.209455013,118.4468689,976.4774219,656.3879395,49.31578947,3.1635,307.6465149,3.17628336,118.7343292,976.3646875,650.8101196
2019-06-05 00:00,86.60416667,1.3735,307.6474915,1.868655205,133.5248566,975.9195313,775.7850952,87.20833333,3.285,307.6982727,45.78145599,1.863088846,133.6784363,975.9498438,779.9619141,75.65416667,2.9995,307.7797852,45.89822006,1.808269262,135.443985,975.9385938,769.3562622,75.36363636,3.1345,307.7263184,1.779654145,136.8607635,975.8082813,764.1252441
2019-06-06 00:00,70.2173913,2.807,306.8988037,2.889414787,92.40047455,976.6229688,691.8190918,72.41666667,2.3825,306.9632874,44.61142731,2.856639385,95.2075119,976.6565625,692.4121094,115.6986118,3.1685,307.1005249,44.26131439,2.827315807,97.45561218,976.6224219,738.0217896,81.125,3.0225,307.0540771,2.83529377,94.12410736,976.4846875,747.6471558
2019-06-07 00:00,59,3.1095,306.1844482,2.058935881,82.13296509,978.86875,748.2000732,66.4375,3.051,306.2356567,48.25181961,2.055760145,82.99874878,978.8995313,762.1060791,54.10166667,2.991,306.3370056,48.10684204,2.091442585,81.3650589,978.8648438,777.9284668,56.58333333,2.915,306.3133545,2.098201752,80.04817963,978.7257813,772.4393921
2019-06-08 00:00,88.68181818,3.0775,307.2675781,1.995708108,322.2380066,977.9859375,831.8015747,76.86363636,2.856,307.3407898,37.0415535,1.979365349,322.948822,978.0214844,845.6288452,54.28875,2.7935,307.5413208,36.50813293,1.99205029,326.4196472,978.0030469,857.4195557,75.73684211,3.008,307.5584412,2.007147789,326.6224976,977.8603125,857.4284058
2019-06-09 00:00,104.1041667,2.785,308.0039063,1.738598347,325.7275085,975.0909375,809.2062988,111.6875,2.766,308.0500488,28.17650986,1.716959953,327.2857056,975.1235156,826.4232788,107.4545833,2.4995,308.2370605,27.94222069,1.753100991,329.0762634,975.1096875,839.9067993,129.0454545,2.766,308.2825928,1.791720748,328.5400391,974.9739063,837.1743774
2019-06-10 00:00,77.04347826,2.4235,308.6950378,1.705676317,263.5351563,972.4746875,730.0900879,83.04347826,2.376,308.8038635,30.79541016,1.707797408,260.490387,972.5041406,756.8504639,71.35875,2.3545,308.9958191,30.0800705,1.738118172,259.2594604,972.489375,773.227478,89.15,2.347,308.9959717,1.731034994,263.7025146,972.35625,762.5119629
2019-06-11 00:00,95.0625,1.4545,308.890564,2.284678459,270.9497375,972.52875,654.3498535,109.84375,0.507,309.0432434,28.20470047,2.35084796,270.1047668,972.5576563,698.4755249,100.2966667,0.6205,309.216156,27.40181732,2.438930035,277.2915955,972.5564063,710.6553955,110.25,0.6255,309.1196899,2.380305052,280.805542,972.4217188,680.8222656
2019-06-12 00:00,48.93478261,3.7285,307.3439026,2.69766283,120.1181335,974.591875,698.8138428,63.08695652,3.6565,307.4396973,41.08024979,2.708922148,120.3918762,974.6060156,711.555542,47.73826087,3.6185,307.4766846,40.84869003,2.635955811,120.5137939,974.5921094,705.4921265,43.47619048,3.6385,307.3709717,2.589012861,120.2883453,974.4792188,691.6421509
2019-06-13 00:00,50.61363636,3.404,307.69104,2.152713776,247.4249115,975.5623438,855.6818848,61.76041667,3.2505,307.7325745,45.16334915,2.161424875,245.1241302,975.594375,863.9003296,46.91043478,3.211,307.7927551,45.26696396,2.168780804,245.6738129,975.5903906,873.5038452,66.4,3.4705,307.7652588,2.147949696,247.5760651,975.456875,871.6269531
2019-06-14 00:00,55.27083333,2.0205,308.6820068,4.087127209,280.414093,974.0257813,991.7176514,67.06818182,1.991,308.7467651,32.43442917,4.093063831,280.5704041,974.0778125,1012.196472,54.71416667,2.067,308.8691711,32.37177658,4.152637959,280.7368469,974.0958594,1016.831848,79.04166667,2.0225,308.8580322,4.152104378,280.9924011,973.9472656,1002.560486
2019-06-15 00:00,75.91666667,2.3995,308.6899719,3.882325649,286.1401367,973.7269531,1216.390381,96.41666667,2.417,308.78302,23.47336578,3.911051989,285.8853455,973.7824219,1239.18457,83.99541667,2.4625,308.9074707,23.83309937,3.979873419,285.6324463,973.8042969,1248.18457,126.125,2.4545,308.8693848,3.965093851,286.1506958,973.6502344,1234.626465
2019-06-16 00:00,36.21875,1.92,306.2731934,5.03282547,280.5223999,975.3045313,1033.642334,56.69791667,1.882,306.2992554,50.16678619,5.020396233,280.1989136,975.3648438,1034.004028,43.11,1.8925,306.2772217,50.39753342,5.003468513,280.4393921,975.3903906,1037.69458,66.80952381,3.492,306.2523499,4.996087074,281.0733032,975.2328906,1038.990234
2019-06-17 00:00,36.19791667,0.26,305.6849365,4.298186302,278.9431763,974.9596094,908.8707886,52.70454545,0.343,305.7295532,51.75368118,4.278692245,278.4029541,975.0082813,907.6583252,40.21583333,0.242,305.7714539,51.68735123,4.307672977,279.2852173,975.0289844,903.4351196,53.56521739,0.223,305.7178955,4.32379055,280.1506042,974.8816406,911.8933105
2019-06-18 00:00,107.5520253,1.591,302.9906616,1.989100814,296.947998,976.1573438,566.2293701,37.21875,1.602,302.9934692,63.11061478,1.954673409,296.0549316,976.2020313,565.7766113,32.00263158,1.8095,303.1077271,62.59758759,2.001636505,296.8136292,976.1903906,570.4820557,42,1.73,303.1181335,2.037565708,297.6507568,976.0417969,577.0743408
2019-06-19 00:00,68.58333333,3.325,303.09198,2.038363934,185.2001953,976.141875,758.2358398,90.6875,3.519,303.1573792,56.58612823,2.004814625,183.0051727,976.1652344,762.7242432,77.75913043,3.4415,303.0674133,57.0241394,2.026649714,181.5901794,976.1927344,751.7728882,85.0952381,3.247,302.9648438,2.057968616,183.4525146,976.0772656,743.8282471
2019-06-20 00:00,45.73863636,3.643,304.0411987,1.437118173,175.9200287,977.024375,714.3280029,44.95833333,3.6545,304.112915,52.70383453,1.412684679,174.0393829,977.0454688,720.2286377,39.445,3.6365,304.1613464,52.35778046,1.476702809,175.1213379,977.0446094,715.3074951,51.46590909,3.5765,304.0978394,1.499531984,177.3564301,976.925625,712.0637207
2019-06-21 00:00,84.13541667,2.9195,305.3619385,1.594585538,169.6891479,977.3155469,740.9945679,97.54166667,3.5085,305.3964844,53.56552505,1.613063574,86.54089355,977.3534375,743.7444458,78.15083333,0.885,305.4497681,53.50545883,1.550697923,120.5150223,977.3446875,741.7396851,77.23863636,1.4655,305.4543457,1.480883121,178.8896484,977.2053125,741.7862549
2019-06-22 00:00,61.29545455,3.3585,306.8516846,2.018486023,199.8546295,976.4298438,849.4381714,78.68181818,3.2045,306.8837891,42.5112648,2.030272722,21.31097221,976.4647656,854.9448242,70.29434783,3.1905,306.9833374,42.33008575,2.086585283,47.97776413,976.4533594,861.2131958,82.75,3.28,306.9851685,2.094098806,250.8032227,976.3154688,862.9046631
2019-06-23 00:00,44.35227273,4.066,306.5308533,2.66652751,125.0058289,976.5711719,890.7867432,52.48863636,3.812,306.5983276,52.83152008,2.684028864,125.1109619,976.5845313,893.6912842,43.20083333,3.9185,306.6525574,52.40773773,2.705909491,123.9812927,976.5735938,897.9801025,41.38541667,3.874,306.588623,2.687315941,123.7062531,976.4626563,904.8671265
2019-06-24 00:00,28.6875,2.123,304.303772,3.266783953,91.4354248,978.6667969,761.625,26.31818182,2.944,304.3806152,60.26406479,3.297892332,91.71031952,978.6864844,767.364502,27.39875,2.3175,304.4560852,59.83359528,3.263880491,90.74930573,978.6469531,783.336731,26.44791667,2.0065,304.3794556,3.224690437,90.37045288,978.5221875,783.0465698
2019-06-25 00:00,53.84090909,2.3485,305.364563,1.148960114,52.20689011,977.9201563,631.7679443,53.29166667,3.139,305.4067383,61.85382843,1.136511803,51.11952209,977.9588281,636.8791504,59.12333333,2.086,305.5192566,61.40398026,1.104368091,48.304245,977.9275781,633.543457,51.07291667,2.4855,305.5056763,1.101906896,49.33541107,977.7799219,637.199585
2019-06-26 00:00,67.22619048,3.595,307.5380859,2.216406345,324.6314087,975.0301563,849.1361694,69.80208333,2.5585,307.6297302,48.68258286,2.192660093,327.2155457,975.0689063,854.7415771,65.86708333,3.525,307.7038269,48.66719055,2.203880548,324.8161926,975.0599219,860.0400391,80.89772727,3.425,307.6216125,2.220821857,321.7073364,974.9220313,860.5245361
2019-06-27 00:00,59.1875,2.944,307.6497192,3.069391966,299.2655029,972.7809375,895.6826172,90.425,2.578,307.72052,39.73773956,3.068956852,299.6586304,972.8339844,909.7994385,66.6526087,2.2865,307.8135986,39.42478561,3.080276728,299.477478,972.8344531,914.5059814,82.79166667,2.1965,307.7866211,3.077198505,299.3180542,972.68,906.4365234
2019-06-28 00:00,62.89583333,3.553,308.4176331,3.197870255,300.1684265,971.6182813,973.2039795,66.27083333,3.4875,308.4995422,39.22464371,3.206962109,299.8685608,971.6623438,986.9840088,75.20708333,1.946,308.6256714,38.90358734,3.21609664,298.8622742,971.6645313,990.5509644,84.05208333,1.4875,308.5921021,3.205811024,299.0712891,971.5201563,983.1966553
2019-06-29 00:00,57.86458333,2.5045,308.9939575,2.719565868,282.3543091,971.2873438,986.5146484,57.20454545,2.8875,309.0877991,39.89490509,2.731388569,282.0310059,971.3250781,998.1291504,69.2773913,2.9185,309.2268677,39.24255753,2.828733206,281.0494995,971.335625,1002.971069,92.51041667,3.781,309.1929321,2.847455025,281.3007507,971.1995313,999.0447388
2019-06-30 00:00,55.59375,3.711,309.0109253,2.637975693,308.9132996,971.6848438,864.3592529,72.34375,3.9785,309.1108398,37.79691696,2.672646761,306.9211121,971.7232813,874.2824707,59.51666667,3.8905,309.2846985,37.01274109,2.777556419,305.8554993,971.7182031,889.1280518,89.45833333,3.7425,309.2595215,2.756466627,308.1963501,971.5785938,889.2746582
2019-07-01 00:00,56.02083333,3.9045,307.7164307,1.415918589,86.51977539,972.7782813,725.1727295,67.89583333,3.806,307.8348083,49.65246964,1.283123612,73.88703918,972.8042188,734.9430542,56.33583333,3.868,307.9211731,48.96308517,1.232009768,47.33315277,972.793125,730.5387573,68.19791667,3.816,307.8300171,1.317368388,61.95631027,972.6654688,730.1459961
2019-07-02 00:00,61.65,4.975,307.9961243,1.824365854,99.47496033,973.5440625,844.6820679,75.40789474,4.953,308.1231079,49.00057602,1.704873085,94.49984741,973.561875,855.5120239,64.43125,4.701,308.2001038,48.37018585,1.723585248,90.56803894,973.549375,857.7314453,86.29166667,4.751,308.0914001,1.837979674,95.32130432,973.43125,854.2944336
2019-07-03 00:00,47.13888889,6.304,306.9261475,2.788286209,143.3386536,974.3527344,802.2157593,47.04347826,4.724,307.0150146,55.60039902,2.793386936,143.1776581,974.3627344,810.6494141,40.09375,6.123,306.9986572,55.60023117,2.82575202,142.8068848,974.3621094,813.7471313,43.54545455,3.5445,306.8878784,2.830582142,142.9192505,974.2571875,810.3915405
2019-07-04 00:00,38.14583333,3.844,305.3718872,2.566572666,129.661377,973.4460156,535.5493164,39.98958333,2.98,305.4955444,63.47115707,2.606334686,130.9029846,973.45625,545.4604492,34.13833333,3.293,305.4532776,63.77305984,2.573752642,130.3037109,973.446875,551.2750244,34.75,4.673,305.2828369,2.521492004,129.1264648,973.3385938,544.5132446
2019-07-05 00:00,47.23809524,1.1205,303.3476257,1.650069356,121.7934875,971.6363281,443.006958,47.11458333,1.71,303.4772949,77.44969177,1.672650456,124.6640701,971.6585938,451.0993347,50.58708333,1.3985,303.3656006,78.33244324,1.625366807,123.2192383,971.658125,428.0509033,53.94444444,0.79,303.1989136,1.585880756,119.7585602,971.5385938,416.0617371
2019-07-06 00:00,43.31818182,4.3195,303.8563538,2.230929613,116.086647,970.7703125,515.9824219,39.02083333,4.2905,303.9848633,73.60453796,2.25639677,116.5890045,970.7828125,526.4179688,40.0575,4.135,303.8773499,74.33464813,2.205230713,115.8268204,970.7765625,517.2456055,33.27083333,3.8765,303.6795654,2.168105125,115.2436829,970.6669531,506.2264099
2019-07-07 00:00,45.9375,3.747,304.0805054,1.238074064,121.1903534,971.2710156,543.7832031,40.41666667,3.9285,304.1734314,72.82292938,1.224052787,120.7393036,971.2960156,543.2366943,44.54125,1.876,304.0966492,73.46009827,1.229967237,120.8266373,971.289375,536.4499512,39.52083333,4.5905,303.9407043,1.25143373,121.4532928,971.1667969,539.3063965
2019-07-08 00:00,53.92708333,2.5365,304.4837646,1.573314548,200.3018188,971.5020313,620.6185303,54.13541667,2.693,304.5945129,70.25045013,1.591076136,203.6064911,971.5185156,641.5523071,52.12041667,4.069,304.5358887,70.62604523,1.569251895,212.421875,971.5294531,641.4970703,62.67708333,2.0285,304.3692627,1.527336836,211.2032166,971.4195313,617.8114014
2019-07-09 00:00,45.85416667,3.8335,303.5269775,1.88231349,190.143219,971.2832031,539.772583,50.72916667,4.669,303.6130371,73.3282547,1.867112398,189.6900635,971.2963281,544.713562,43.85347826,4.104,303.4929199,74.32366943,1.81297493,192.2404175,971.3114063,550.0820313,52.69791667,3.809,303.3346863,1.810829878,193.3138733,971.2064063,545.8704834
2019-07-10 00:00,76.1,3.014,304.012085,1.852346659,165.9230042,970.7494531,471.9034729,104.1666667,2.6665,304.1236877,75.38018799,1.875704288,164.0040283,970.7600781,481.5369263,77.66958333,3.067,304.1910095,74.82479095,1.884643793,172.9706726,970.7585156,477.491333,112.1477273,3.371,304.0391846,1.868745565,177.8391571,970.6532813,472.2538147
2019-07-11 00:00,73.27083333,3.2395,305.6520386,2.920740128,267.3665771,970.84875,761.0117188,123.8958333,3.284,305.8381653,65.2600174,2.926592588,274.812561,970.8571094,781.6146851,80.28416667,3.067,305.9799194,63.92724228,2.934191704,271.2127686,970.8545313,841.1768799,114.9166667,2.904,305.7744141,2.897306919,272.2615967,970.7521875,825.6803589
2019-07-12 00:00,84.52380952,3.567,306.0344849,2.750248432,260.0856934,973.005625,698.4449463,114.2395833,3.6025,306.1972351,56.90351868,2.767534018,259.8908081,973.0278125,716.8146362,86.41416667,3.452,306.302887,55.49032211,2.900497913,258.9202576,973.0404688,740.5180054,107.6458333,3.415,306.1463623,2.847666264,258.8137817,972.9251563,732.8867798
2019-07-13 00:00,107.5520253,3.9425,306.3745117,3.772081375,269.060791,973.6746875,958.4387207,75.14285714,3.9325,306.5239868,50.94015884,3.817730188,268.370575,973.7055469,977.9441528,63.81541667,3.464,306.6990051,49.12921906,3.92802763,266.8865662,973.7214844,992.8739624,84.09375,3.7785,306.5744629,3.868128061,267.1654663,973.5976563,978.3751221
2019-07-14 00:00,46.625,4.1625,305.3088684,3.596338034,275.2551575,972.5628125,864.3890381,87,2.9465,305.42453,58.63995743,3.648601532,273.0763245,972.5896094,874.307251,64.82958333,2.2925,305.6550598,56.87600327,3.695470572,269.5198059,972.5907813,901.970459,92.125,3.089,305.591217,3.627557755,270.3458252,972.4679688,897.1913452
2019-07-15 00:00,30.14772727,3.36,303.1972656,2.947196007,75.71757507,972.5911719,530.472229,46.04545455,3.3795,303.2989502,69.33083344,2.990154505,78.53134918,972.603125,542.2811279,44.38958333,2.7215,303.5246277,68.36747742,3.041911125,86.08356476,972.5834375,570.1825562,43.58333333,3.193,303.446167,3.000355244,81.86721802,972.4745313,564.1845703
2019-07-16 00:00,25.76190476,2.5005,299.6238403,2.047623158,123.7770691,976.0507813,397.1330566,39.54166667,4.282,299.6352844,88.06663513,2.068533182,123.9918823,976.0717969,399.5931396,33.62,2.811,299.7572632,87.48549652,2.077243805,119.5630569,976.0632813,406.3901978,126.3046019,2.891,299.7707825,2.044875145,117.6051483,975.9430469,402.9782104
2019-07-17 00:00,25.86363636,1.274,299.7408447,1.593931556,143.2366486,976.9903906,300.1013184,31.56818182,0.669,299.7998962,86.8405838,1.637610078,142.3947144,977.019375,302.72995,32.03347826,0.9865,299.8871155,86.59976196,1.70322001,149.7639008,977.0079688,311.5231018,35.04166667,0.6775,299.8287659,1.658967018,152.0590363,976.8795313,310.9255676
2019-07-18 00:00,33.075,0.5525,301.2953491,1.066799879,125.746254,976.768125,303.8636475,26.29545455,0.314,301.3518372,80.00475311,1.062857509,125.7023468,976.7949219,307.4013062,41.48086957,0.28,301.4405212,79.66613007,1.03865087,128.6556396,976.7798438,306.4561768,126.3046019,0.284,301.3726501,1.032156467,129.4391937,976.6528125,301.7894897
2019-07-19 00:00,72.18181818,3.387,302.2718506,1.051114678,159.5694885,976.9825,476.6328125,88.47916667,3.3265,302.28479,78.8044281,1.092380524,155.6798401,977.0155469,477.2278442,67.48782609,3.2955,302.3171997,78.723526,1.082300782,153.4412079,977.00125,489.2026062,66.04347826,2.863,302.2703247,1.028707743,156.8932495,976.8682813,490.8574829
2019-07-20 00:00,43.54166667,2.374,302.879303,1.535149336,140.5524445,977.7010938,409.2537842,60.35714286,0.5655,302.8887939,79.9658432,1.533816338,140.0167084,977.730625,407.8745422,49.74833333,0.904,302.8757629,79.99832153,1.523857713,138.353302,977.7148438,406.9866028,50.95454545,0.184,302.8344116,1.505050659,138.3175659,977.5852344,408.7204285
2019-07-21 00:00,50.9375,5.988,302.1482544,1.680890203,109.0250397,977.3054688,444.0435181,56.45454545,5.85,302.1669617,84.69018555,1.745892763,109.0889359,977.3324219,445.0561523,54.34541667,4.976,302.1952209,84.58099365,1.757678032,107.059967,977.3114844,452.4725952,47.04347826,4.471,302.1636353,1.685930014,106.3799667,977.1830469,454.3317566
2019-07-22 00:00,54.5375,6.708,303.4804077,1.667111158,88.53205872,976.0107813,404.0159607,105.186553,6.566,303.4523926,81.13247681,1.682396293,88.3396759,976.0478125,404.1585999,70.44791667,4.6065,303.5300598,81.09468842,1.707049727,89.55168152,976.0170313,417.6577148,62.95,5.691,303.5365601,1.696513295,90.74732971,975.8764844,418.087738
2019-07-23 00:00,51.20454545,5.9795,304.3673096,1.388414264,239.9158173,974.9253125,466.2012939,105.186553,5.623,304.3945313,75.93096924,1.405056119,247.9248199,974.9625,465.4505615,117.885,5.6745,304.3878174,76.19145203,1.404277444,239.8321075,974.96,466.1034546,78.29166667,5.029,304.3255005,1.377831221,229.9240112,974.8275,467.8562622
2019-07-24 00:00,63.125,1.0675,304.2698059,1.458814144,258.3223572,972.9864063,412.0023193,54.26041667,1.278,304.3013916,79.6065979,1.462535977,261.3330994,973.0207031,407.6890869,71.824,1.7485,304.3202515,79.40010834,1.443100452,261.2120056,973.0282813,409.3664856,64.0625,1.1855,304.2613831,1.426136971,257.6004333,972.9007031,414.6569214
2019-07-25 00:00,19.5,2.3865,300.5071716,1.698903322,200.5677795,974.6946875,342.1315918,13.82954545,2.4085,300.5419006,88.28791046,1.728185892,202.1477051,974.7182031,342.213562,24.70818182,2.333,300.536377,88.15557861,1.75875771,206.5594177,974.7296094,347.1988525,24.3,2.45,300.4923096,1.73925066,206.3525696,974.6125781,348.0160828
2019-07-26 00:00,107.5520253,2.424,300.2096558,1.726853132,87.42562866,973.4885938,366.1357422,32.35416667,2.9565,300.2658997,88.83421326,1.688925028,87.54442596,973.5223438,363.5134277,115.6986118,2.359,300.2626648,88.92896271,1.638320208,84.32240295,973.4979688,360.9657898,32.325,2.5295,300.1902466,1.658993244,83.60646057,973.36125,361.6420898
2019-07-27 00:00,107.5520253,0.968,300.1220093,3.048429012,106.8994751,973.1617188,538.9073486,20.08333333,1.3975,300.1290283,88.46504211,2.993043661,106.6926956,973.1907031,535.394104,34.91208333,0.799,300.1474304,88.49913788,2.900189877,106.5117035,973.1525781,526.1135864,25.88095238,0.5945,300.1332703,2.92746067,106.7242279,973.0178125,526.5460205
2019-07-28 00:00,107.5520253,5.105,301.1978149,3.996537209,105.9234772,975.3953906,677.7978516,16.23863636,3.839,301.2346497,83.79872131,3.994314671,105.8703232,975.4182813,678.0325928,34.95125,5.212,301.1762695,84.20258331,3.979476213,105.405899,975.3742969,670.6159668,22.65,3.441,301.1048584,3.967728138,105.3259277,975.2454688,669.0184937
2019-07-29 00:00,20.01136364,4.5785,302.6538086,3.605709791,103.2450104,976.4989063,675.5413818,20.94318182,6.271,302.6783447,77.45832825,3.613170862,103.2688599,976.5285938,677.9103394,39.17041667,3.395,302.6486206,77.73046112,3.625245571,102.8604507,976.4839063,679.5790405,30.55,3.38,302.5880432,3.615095377,102.7094574,976.3478906,678.4993286
2019-07-30 00:00,25.18181818,0.152,302.3342285,2.663419962,104.9795456,976.110625,499.8781738,30.85416667,0.3065,302.3384705,80.64976501,2.641159773,104.8201065,976.14625,495.1725464,48.21541667,0.388,302.3143005,80.5777359,2.681453466,105.5632858,976.1179688,498.8409424,37.375,0.28,302.2722778,2.715540648,105.9259109,975.9809375,505.7739868
2019-07-31 00:00,27.0625,1.463,301.2463379,2.288942099,103.3400574,975.4370313,458.3066406,33.45833333,1.5005,301.2791748,83.35749817,2.289061785,104.005188,975.4675781,461.5100098,42.44041667,1.5315,301.3376465,83.06115723,2.286161423,103.4677582,975.4377344,470.5319214,126.3046019,1.1035,301.3025818,2.279782772,102.9734344,975.3025,469.3016663
